314,6952.818,7601.269,6172.328,5828.096,5412.231,5059.463,4535.768,4643.633,4778.858,3638.835,3726.302,3016.993,2750.350,2503.266,2164.085,1551.575,1199.562,1029.063,889.304,952.130,765.138,742.021,670.860,674.853,670.798,753.296,778.024,779.620,822.113,860.777,963.558,1055.380,1133.239,1244.518,1443.614,1530.718,1639.945,2239.206,3255.441,5115.144,6645.537,7293.154,6481.998,4637.354,2737.944,1355.142,789.821,585.705,484.696,461.362,633.447,2784.505,10493.329,31492.804,69410.842,107015.510,134977.219,122003.854,89657.332,45973.467,17536.479,4387.968,519.320,108.997,71.697,64.151,71.686,67.576,62.360,56.029,57.926,51.351,44.153,50.967,43.502,58.679,52.385,43.476,45.415,48.296,58.336,49.188,41.018,43.795,35.616,36.713,40.772,37.047,40.496,32.975,51.481,52.260,64.552,61.581,54.613,67.620,51.885,65.437,56.592,55.632,59.433,56.453,51.237,46.312,41.720,49.319,45.374,44.080,49.025,36.573,40.114,43.766,36.640,38.685,38.417,38.763,39.388,44.510,49.274,48.143,48.481,48.176,45.408,49.914,45.210,53.958,54.261,42.001,42.162,47.641,44.493,41.594,40.986,29.128,30.665,30.795,32.523,26.409,30.159,28.730,31.822,33.828,34.075,35.264,29.762,36.018,36.128,35.581,35.865,31.284,37.854,
316,8124.033,7971.313,5295.483,6066.437,4365.091,4717.183,4254.252,4076.626,4184.300,3366.970,3632.374,3121.722,2631.179,2336.743,1937.883,1510.851,1321.322,1017.736,943.576,857.256,783.751,775.053,764.628,672.355,678.833,655.657,741.976,805.503,827.285,909.680,970.406,948.649,1141.709,1176.564,1259.044,1455.260,1523.641,1743.740,2180.820,3342.807,5080.538,6390.699,6834.503,5917.930,4127.908,2269.956,1154.489,703.887,516.988,457.905,418.973,623.036,2329.914,10331.387,31143.504,64091.442,106923.240,128063.790,122283.626,82502.383,44443.278,17976.994,4254.055,618.511,104.706,75.832,70.101,64.561,47.963,53.124,56.946,45.593,56.412,48.328,49.054,46.828,49.246,44.254,39.308,42.042,41.508,34.763,36.300,36.799,40.347,37.440,38.931,41.266,41.342,29.206,51.747,46.800,54.097,56.842,67.716,63.892,61.128,57.532,60.473,47.807,52.148,47.636,41.962,42.903,46.872,38.851,49.281,47.861,47.511,40.871,40.500,38.680,43.514,45.703,41.755,42.133,36.530,39.509,42.834,47.427,49.805,44.621,45.589,49.122,46.524,47.045,46.226,47.010,50.052,38.271,43.292,45.467,32.087,33.009,30.723,29.363,28.264,32.706,36.895,29.059,29.997,29.879,34.995,30.762,24.682,35.303,34.355,32.039,39.237,29.258,31.140,
318,7498.098,5799.123,6107.664,5456.969,4478.598,3676.075,4126.604,3444.284,3637.911,3653.415,3718.483,2625.527,2477.862,2225.239,1912.817,1334.514,1270.065,922.328,922.869,859.699,789.884,712.162,673.525,596.508,723.410,638.858,728.986,745.874,796.331,869.664,913.847,1102.374,1140.899,1199.050,1260.537,1426.492,1440.389,1447.058,1634.379,2373.172,3512.793,4957.539,6408.540,6545.750,5448.011,3421.095,1880.625,905.881,544.350,487.343,415.758,384.797,538.858,2498.299,11259.325,30063.094,66702.927,103762.731,127280.790,110623.399,78548.828,43597.366,15766.877,3881.002,589.309,92.013,61.498,53.778,63.205,50.598,40.173,55.296,53.224,51.721,35.096,51.140,41.640,50.864,47.109,48.681,41.524,37.599,35.970,45.435,32.332,36.633,40.145,39.616,40.758,33.383,41.015,48.399,48.566,50.737,53.569,53.205,55.201,54.932,63.336,52.483,48.163,50.869,43.026,44.603,50.651,40.445,41.099,42.379,38.193,38.834,38.586,39.404,39.967,42.835,42.496,43.279,41.028,38.542,44.176,38.012,42.860,45.200,43.213,44.570,47.216,51.291,43.084,43.529,47.100,42.454,37.434,40.171,29.863,34.941,32.374,33.305,28.194,31.520,33.076,31.967,29.378,29.113,27.033,33.981,33.126,31.112,28.294,29.222,36.397,35.416,36.980,
320,7162.969,6880.359,5609.264,4950.977,5294.402,3955.251,3710.891,3911.836,3395.727,3392.020,2898.764,2817.072,2716.634,2168.769,1682.408,1392.308,1294.695,1027.445,880.157,851.055,652.754,667.691,649.766,726.302,741.031,630.447,748.165,806.506,786.549,891.454,919.016,1029.226,1091.893,1155.343,1246.761,1334.313,1329.056,1389.579,1465.151,1663.743,2390.641,3514.094,5292.563,6293.463,6178.859,4732.537,2964.178,1538.352,778.943,488.931,379.050,393.371,377.092,534.814,2732.820,10367.711,31291.160,66121.682,102419.448,117331.702,105567.351,76550.570,38295.569,13698.045,3317.741,416.069,61.173,52.949,49.998,42.968,53.804,49.022,53.615,52.950,41.992,46.057,39.941,48.817,44.460,48.284,44.849,57.269,48.326,38.690,42.419,31.320,30.537,31.930,41.672,37.752,33.705,39.235,45.963,43.252,44.357,56.797,60.251,47.896,49.636,55.765,50.573,51.135,40.467,46.478,40.984,41.764,38.136,36.108,35.341,45.695,43.010,48.508,39.531,42.330,40.835,38.077,41.619,38.169,38.154,38.216,44.254,43.969,43.163,41.978,44.594,40.258,48.282,43.630,43.861,42.588,39.490,33.617,32.339,31.815,31.811,32.142,33.138,28.434,29.215,27.825,24.134,31.108,32.817,28.234,30.756,28.887,30.138,30.649,32.323,36.932,31.816,
322,5008.253,5571.745,4649.068,4979.848,4229.707,4692.200,4744.982,3428.574,3375.897,3200.684,2898.179,2679.092,2585.123,2420.411,1620.099,1454.517,1241.635,1129.401,855.458,799.527,732.516,724.977,685.698,700.354,725.936,707.226,746.501,793.889,796.114,865.225,862.267,1020.118,1047.981,1187.941,1187.715,1276.327,1353.204,1336.495,1375.789,1422.596,1677.907,2247.619,3547.542,5088.666,6133.363,5688.762,4245.492,2593.749,1287.785,645.718,427.892,395.381,331.212,349.495,533.165,2157.915,9466.610,29305.234,60879.588,94073.450,112774.408,103496.578,72145.325,37745.093,13764.360,3262.235,393.719,81.768,55.935,51.722,62.442,47.304,57.229,47.043,48.504,42.921,49.354,45.330,42.165,37.476,33.852,35.597,35.492,29.894,40.773,25.202,26.437,25.664,35.186,38.605,42.586,42.507,44.314,48.660,53.797,48.390,44.922,50.698,57.094,52.182,45.993,47.251,44.651,42.144,49.313,37.717,35.086,34.197,32.501,35.895,32.688,38.561,40.011,40.974,36.247,42.918,38.175,38.422,42.852,42.924,37.160,42.466,44.754,41.830,43.551,43.667,43.390,47.581,45.568,39.380,34.542,34.996,30.563,27.455,31.470,29.458,29.046,30.487,30.776,30.450,30.709,30.683,25.789,27.665,33.934,28.330,31.315,29.480,33.470,30.130,32.926,
324,7016.967,5392.983,5460.675,4868.687,4040.066,4173.005,3032.877,3655.431,3357.754,3182.703,3111.469,2726.673,2459.549,2315.242,1570.946,1540.932,1345.928,1103.440,917.791,743.705,737.225,682.662,761.755,687.655,625.216,757.813,704.142,761.630,762.784,853.241,912.730,955.747,990.909,1084.432,1190.503,1216.008,1278.197,1352.314,1330.927,1311.051,1362.101,1648.806,2549.461,3834.110,5154.421,6034.989,5197.201,3717.103,2128.420,1015.034,534.667,372.835,339.757,354.332,335.555,452.244,2302.402,10617.444,28632.299,60915.817,93796.152,105690.634,96534.330,66287.127,33644.999,11749.060,2511.534,409.510,69.052,47.665,57.136,55.569,46.777,50.319,51.207,47.126,44.947,38.346,41.719,42.060,44.980,32.644,43.076,42.031,42.507,38.887,33.231,32.677,32.181,44.593,41.401,33.147,53.010,42.354,43.750,55.224,45.993,43.487,45.402,41.679,41.271,40.309,42.672,41.175,41.097,35.936,32.918,42.618,40.224,31.415,37.342,38.693,36.367,34.576,36.110,42.224,39.762,38.649,36.214,32.689,30.896,40.139,40.530,47.723,43.504,40.384,40.716,42.609,42.291,40.365,37.574,33.816,27.136,28.682,28.276,28.464,30.550,26.393,28.829,29.757,27.753,28.680,25.157,29.869,28.124,27.688,33.496,28.556,27.956,32.885,33.906,
326,6984.773,5343.886,5335.055,4748.087,3036.902,3809.175,3126.805,3512.435,4263.449,3431.753,2773.408,2454.360,2315.627,2010.827,1600.124,1572.806,1089.949,1042.527,831.313,787.716,795.250,674.005,617.401,744.942,578.075,628.712,715.296,771.211,802.784,793.273,885.679,931.442,1025.881,1136.429,1148.660,1196.515,1285.129,1305.600,1222.719,1303.796,1262.059,1295.033,1692.181,2487.537,3834.912,5278.907,5584.729,4715.663,3105.393,1730.380,773.256,422.563,333.215,325.556,315.497,293.739,443.809,2457.587,10258.079,29960.492,60837.686,87355.319,102588.718,91709.605,62060.995,29576.874,9797.279,2666.991,294.714,65.136,50.214,41.073,55.289,49.596,40.495,52.312,40.713,37.378,38.198,34.487,39.991,32.097,36.692,36.410,33.696,31.044,30.384,29.431,40.533,35.140,43.515,35.052,42.340,47.809,43.463,43.968,43.493,50.367,55.337,43.744,49.010,42.376,46.019,41.162,38.795,32.742,35.684,41.470,39.216,35.797,36.420,35.646,34.997,35.572,34.361,33.765,38.015,36.732,43.934,40.743,33.309,43.221,40.193,39.763,39.745,38.721,43.007,46.486,36.718,38.320,34.330,32.170,30.078,26.229,31.015,27.255,29.797,26.941,28.465,28.539,29.767,30.977,32.445,35.822,29.785,29.417,29.073,30.828,35.335,26.225,32.206,
328,6171.035,5838.712,5725.115,3839.042,4221.368,3645.571,3605.420,2882.424,3190.336,2885.157,2839.164,2293.062,2601.307,2131.795,1725.305,1439.311,1214.945,1044.632,854.297,830.140,730.373,672.840,657.703,661.608,626.129,685.617,704.955,746.014,772.202,818.920,923.418,911.712,960.935,1082.230,1200.262,1240.388,1164.160,1207.747,1199.368,1243.099,1221.550,1181.806,1243.107,1689.931,2520.369,3997.742,5025.573,5189.895,4400.298,2826.696,1447.572,674.647,365.231,306.861,301.028,289.615,266.360,446.409,1932.198,9659.003,27603.270,54038.332,83614.988,99706.477,89799.305,58325.386,28470.007,11505.124,2585.782,321.098,71.746,50.670,50.957,44.222,39.032,50.490,41.876,27.491,43.230,45.467,37.367,37.202,40.243,41.243,37.346,38.323,35.273,36.496,33.887,33.985,36.121,40.569,43.068,44.459,40.651,45.563,46.659,43.527,52.460,38.386,44.758,41.963,35.847,34.806,37.582,40.745,31.040,38.436,35.238,31.255,39.543,35.996,39.102,35.698,38.247,37.538,36.758,33.475,35.038,40.921,37.157,40.127,42.768,38.876,37.117,37.966,39.068,42.703,41.909,42.402,42.203,30.748,31.992,25.752,25.295,27.835,28.329,28.236,30.867,25.294,32.001,29.645,32.911,28.252,28.501,34.562,29.716,29.813,31.856,30.436,32.656,
330,5671.195,5565.713,5105.368,4148.731,4113.270,3605.537,3635.613,3677.563,2991.470,2859.010,2769.098,2400.138,2415.402,1833.251,1758.398,1470.225,1110.567,1022.761,872.022,792.688,796.572,643.221,609.990,615.503,625.515,652.198,694.984,718.051,782.564,810.805,840.432,838.433,981.116,1034.994,1154.991,1170.172,1189.126,1207.136,1189.535,1227.021,1210.310,1159.589,1165.563,1188.311,1648.749,2669.546,3948.646,4950.328,4840.688,3759.714,2391.932,1110.264,563.265,333.570,316.275,246.964,269.009,278.505,412.456,1913.646,9318.669,25738.830,52920.251,83030.564,96001.776,83567.418,54169.110,29674.824,10544.510,2581.944,350.796,59.238,48.470,50.050,43.965,41.051,41.645,37.447,43.480,46.216,36.810,42.159,36.470,30.631,35.876,37.830,24.018,36.164,34.209,33.207,32.854,32.519,40.147,43.956,38.584,44.406,46.678,42.954,41.852,38.949,41.418,32.448,34.968,38.378,38.965,32.112,34.975,36.157,32.565,32.531,38.038,30.837,34.248,40.000,36.848,37.688,30.784,37.035,35.649,39.387,35.882,40.866,39.750,37.757,38.522,39.087,38.720,38.855,36.126,36.518,37.138,32.577,29.368,31.607,27.519,28.150,27.864,26.981,30.018,23.560,31.029,26.006,27.166,31.038,28.323,31.433,28.207,25.632,32.514,28.192,30.303,
332,5693.381,5138.964,3877.818,3829.874,4492.814,3776.884,3439.426,3213.195,3051.381,2650.267,2744.702,2419.587,2106.139,1568.767,1669.840,1501.191,1176.598,1029.748,801.814,806.060,817.814,643.789,663.930,642.840,636.116,642.460,644.381,719.223,702.947,750.390,873.655,860.280,933.089,984.349,1097.403,1131.540,1103.938,1218.743,1231.146,1190.295,1192.630,1112.955,1062.700,1027.247,1154.983,1734.570,2808.491,3996.535,4790.779,4478.663,3363.945,1899.146,983.320,487.438,314.454,271.460,271.898,243.354,278.990,361.119,1985.392,8865.751,25853.705,53115.467,82259.155,92845.329,77091.567,54457.321,27979.433,11007.417,2523.771,286.629,71.971,57.054,37.615,44.894,39.449,49.178,46.563,34.669,32.026,38.086,35.520,26.411,33.546,31.928,30.945,38.584,38.460,39.217,37.930,37.474,36.807,35.662,46.476,40.984,41.776,41.127,40.415,40.828,42.905,35.825,31.957,35.851,34.523,39.240,38.562,32.435,36.117,32.866,36.637,33.707,35.287,38.404,36.146,33.893,29.839,34.584,34.549,39.160,40.537,34.411,44.061,38.391,37.146,38.381,41.572,40.168,37.117,32.312,36.721,33.109,29.205,24.848,27.896,25.949,28.217,28.213,31.271,29.173,28.333,24.419,23.504,29.176,29.490,25.723,26.784,27.738,27.335,33.984,32.769,
334,4626.597,5618.518,4469.814,4251.567,3948.134,4211.770,2807.446,3607.010,2915.517,3035.297,2632.942,2275.428,2081.010,1628.445,1560.824,1331.661,1253.243,1005.631,913.814,763.578,648.352,799.098,774.335,677.980,665.193,670.151,713.724,685.656,706.353,758.604,781.895,895.099,951.978,960.673,1052.341,1162.563,1053.598,1142.248,1185.332,1134.457,1204.232,1177.011,1086.973,944.328,956.545,1151.467,1701.289,2729.897,3922.566,4599.799,4118.119,2949.066,1742.480,825.921,422.152,286.081,245.137,257.225,256.270,261.565,359.891,1699.737,8300.286,23645.994,50333.594,80249.874,86258.822,78337.362,55120.463,31394.238,12981.642,3157.801,314.136,61.965,39.862,49.798,45.545,42.980,38.658,33.526,48.944,36.883,35.362,32.226,37.041,27.881,29.050,23.909,31.367,45.078,40.851,33.772,40.756,36.655,46.777,47.841,36.540,35.299,41.702,36.873,39.786,32.321,44.760,36.047,36.582,32.990,34.325,31.509,29.019,33.609,36.860,34.169,29.510,31.789,34.270,35.403,31.355,39.132,30.934,33.143,37.874,35.712,38.643,35.106,36.381,39.262,38.518,36.703,39.828,37.222,31.849,33.740,30.430,27.393,26.870,29.139,26.730,31.757,26.596,34.764,30.539,25.047,25.081,28.176,30.318,21.686,29.924,24.723,31.258,29.062,33.180,
336,4959.415,6080.524,5233.912,4162.036,3106.614,4308.507,3429.784,2561.083,2395.993,3033.563,2874.697,2216.723,2022.250,1850.021,1540.460,1317.840,1068.022,966.456,812.993,795.485,674.119,665.446,666.175,621.824,690.460,649.239,715.531,660.327,692.213,790.384,816.287,845.015,946.477,947.384,1049.960,1118.163,1125.355,1156.709,1139.746,1170.093,1114.732,1138.623,1001.452,942.466,922.710,911.733,1146.313,1760.476,2881.860,3891.804,4228.515,3685.279,2581.433,1456.078,664.680,331.510,275.726,265.680,238.958,241.629,250.443,319.593,1641.092,7738.514,23048.008,54018.103,74247.226,83858.639,78442.709,58425.764,34296.120,14703.399,3055.495,419.298,60.409,52.324,44.911,35.657,40.911,37.815,49.724,38.625,31.759,33.313,41.115,36.510,34.790,27.248,29.251,33.051,36.436,35.680,40.048,33.975,42.245,38.086,37.821,38.852,40.333,42.190,39.373,35.182,30.476,29.598,38.264,34.534,34.447,30.974,33.716,29.512,32.251,30.666,33.253,33.571,30.337,31.515,35.408,38.348,37.202,34.580,35.899,36.964,37.382,38.016,34.869,37.987,37.574,37.909,34.113,29.564,33.067,33.397,31.700,24.958,30.694,24.863,29.050,28.415,27.595,28.872,25.474,30.193,27.106,28.380,26.669,23.673,28.933,33.488,23.567,28.020,30.161,
338,6379.155,5413.704,4194.006,4288.028,3416.760,3749.150,3101.005,3106.653,3159.216,3072.609,2652.524,2310.772,2029.126,1941.774,1498.206,1260.831,1194.545,890.309,889.947,789.584,709.486,719.777,655.307,625.013,608.012,700.044,672.979,726.672,687.842,722.065,787.459,820.160,952.000,946.261,1058.385,1074.997,1068.891,1133.842,1132.145,1150.215,1093.685,1102.233,1024.819,976.448,897.190,860.481,855.844,1119.805,1859.301,2922.882,3812.557,4115.926,3404.838,2188.017,1181.357,577.620,317.506,247.932,264.876,248.902,249.144,233.123,332.710,1464.065,7488.390,26525.595,48342.766,69963.784,86058.892,81551.664,62152.595,37161.091,14584.967,4011.880,439.634,60.115,37.806,43.082,37.240,40.328,36.856,37.269,29.972,32.171,39.316,34.782,30.641,31.548,38.667,30.727,32.643,42.535,30.565,38.937,40.216,40.220,34.893,41.549,37.865,35.908,36.797,31.788,37.200,30.204,31.731,31.172,31.501,28.110,28.668,29.149,29.877,35.435,29.623,35.220,31.590,27.951,31.767,31.030,33.325,31.396,37.488,35.465,34.695,37.707,40.645,33.780,34.543,36.103,34.521,39.718,34.531,30.842,34.752,25.671,26.060,27.913,30.197,27.603,25.480,28.049,27.759,30.454,26.771,29.176,29.766,32.403,26.473,31.609,29.338,28.140,31.255,
340,5916.586,4775.051,4831.334,3785.868,4262.033,3391.066,3830.645,2746.897,3485.002,2451.603,2464.131,2364.299,2121.898,1802.520,1550.012,1396.652,1132.298,801.358,897.099,804.115,728.214,753.725,640.874,606.525,622.018,607.930,691.076,707.793,725.389,718.174,794.766,843.330,886.008,1025.092,967.700,1073.798,1126.539,1081.291,1126.349,1173.793,1132.213,1098.794,1043.703,977.047,883.210,828.298,749.951,765.169,1104.804,1882.059,2932.615,3818.465,3944.302,3033.594,1915.679,1019.244,479.149,267.160,257.213,229.790,232.725,224.389,238.049,322.014,1467.435,9241.693,22873.349,44052.227,72063.625,86562.929,81293.584,64701.103,36758.670,16622.193,4573.455,584.426,55.414,46.710,43.247,46.494,30.983,41.607,32.940,31.579,36.301,29.345,29.910,30.804,38.623,32.315,25.990,33.898,30.326,38.388,38.807,36.250,38.933,38.322,36.605,34.533,36.796,33.296,31.276,32.368,35.864,31.197,31.614,32.426,26.607,35.826,32.141,29.955,28.264,32.880,35.553,31.462,34.893,30.195,37.851,36.188,33.420,36.470,34.060,40.838,40.512,32.155,37.688,37.635,36.868,32.804,31.071,31.480,29.434,25.115,28.186,29.061,26.201,25.045,31.203,28.339,31.059,28.316,30.513,29.292,30.910,26.826,26.841,26.652,29.929,23.514,31.238,
342,5078.413,4181.582,3526.700,3931.795,3557.765,3750.539,3411.957,2631.626,2902.300,2520.366,2380.230,2422.003,2005.110,1802.574,1387.488,1289.835,1045.272,970.309,879.369,852.703,631.211,651.186,691.962,607.571,609.395,674.406,659.165,625.999,681.185,756.931,811.585,850.475,891.967,942.996,965.003,1047.085,1103.917,1106.669,1121.314,1133.022,1087.441,1050.820,1012.838,945.520,890.526,786.885,699.853,665.247,728.158,1192.860,2012.551,3079.206,3741.817,3591.681,2758.107,1708.342,817.437,379.803,260.667,234.407,218.368,222.163,229.159,207.444,328.695,2045.583,7912.029,21308.914,47365.574,72471.006,81880.044,81878.986,61718.884,37273.002,15648.798,4156.602,254.778,54.425,43.939,39.835,32.331,35.727,29.141,33.374,32.401,30.204,30.069,27.950,26.040,33.700,30.117,28.329,31.023,33.321,36.169,30.736,39.022,39.045,43.104,37.433,35.849,30.920,33.708,34.356,32.004,29.735,36.539,27.299,29.689,30.900,32.210,34.688,30.022,28.777,35.290,30.569,33.865,33.813,35.726,36.422,37.431,33.766,37.225,37.345,33.580,38.888,37.647,34.676,36.530,33.022,35.214,26.708,30.461,29.547,22.891,24.907,27.959,25.179,27.262,26.327,26.659,27.107,30.137,27.141,27.198,25.657,25.676,30.172,29.718,30.694,30.962,
344,4062.803,4035.259,4287.532,4348.068,2771.631,3570.119,2567.095,3045.111,2585.189,2534.458,2296.770,1981.365,2173.291,1838.178,1596.584,1310.362,1217.016,999.303,816.569,664.595,807.623,706.932,633.049,660.256,683.329,642.174,666.006,669.200,687.614,747.175,743.567,835.355,885.877,877.994,947.089,1069.022,1025.971,1078.221,1080.248,1090.127,1062.407,1050.056,1040.972,1018.577,930.293,788.555,694.591,577.279,628.742,771.494,1174.383,2127.049,3096.247,3685.626,3366.570,2485.428,1458.577,688.995,357.461,262.478,227.881,217.366,219.170,217.456,221.191,369.238,1344.636,6003.225,21371.495,44406.165,63609.276,83323.236,79444.770,63014.021,37331.144,14876.396,2248.714,219.059,53.223,44.617,36.233,42.997,34.545,34.187,30.328,27.082,27.052,28.746,31.259,35.884,37.933,30.270,37.239,30.680,33.906,41.774,30.155,43.114,37.689,35.591,37.887,32.354,32.350,32.825,32.192,26.877,30.846,24.288,31.716,34.789,28.173,28.593,32.859,36.024,28.764,31.169,33.862,31.810,32.474,30.014,38.140,33.228,39.097,37.149,32.718,37.833,35.923,40.101,35.856,29.509,29.420,27.379,31.647,28.465,26.142,25.441,29.987,23.850,24.122,26.742,26.791,25.091,23.733,27.721,24.062,30.169,25.954,27.739,31.259,29.623,27.249,
346,4755.570,5273.217,3997.590,4015.120,3420.489,2879.062,3645.052,3170.622,2290.947,2381.025,2294.076,2075.782,1974.346,1806.505,1514.830,1384.905,1068.769,938.156,824.727,759.339,737.768,672.551,682.747,638.953,621.813,635.010,690.883,663.890,650.823,718.082,749.854,840.593,868.009,905.970,961.556,1049.388,944.769,1002.773,1073.373,1079.713,1072.314,1028.187,1015.183,1006.633,880.753,784.120,700.871,608.348,529.658,546.353,727.349,1328.898,2173.532,3058.819,3615.571,3200.350,2233.710,1163.392,614.696,350.723,249.423,204.451,219.395,223.512,219.399,199.789,283.895,1114.125,6525.457,20485.208,38606.767,65419.817,80340.561,78075.981,60165.824,32634.754,8890.834,1885.390,312.763,44.505,42.949,34.407,36.429,35.299,36.405,32.125,29.868,31.108,28.648,28.635,30.267,37.884,42.035,35.126,35.125,36.907,29.468,35.684,33.411,38.526,31.684,32.429,29.985,32.749,29.570,34.083,33.888,26.916,27.033,32.268,31.910,33.930,34.154,28.845,31.853,30.554,30.794,35.994,29.915,35.586,33.299,34.653,38.586,33.798,34.310,34.443,34.259,32.887,34.286,33.789,30.871,28.373,28.875,25.588,24.150,24.652,25.459,28.042,28.122,27.588,31.736,26.520,26.439,28.889,27.395,25.264,25.020,26.246,26.133,34.210,28.176,
