314,5453.376,6244.064,5762.016,5724.339,4175.426,3822.366,3169.820,3109.733,2860.376,2936.910,2733.873,2288.187,2209.962,1622.145,1487.612,1317.835,1012.333,652.135,872.501,636.966,528.139,502.172,387.652,440.852,505.804,603.366,535.037,599.440,572.032,649.661,704.082,714.682,795.032,849.047,947.570,1027.789,1142.754,1692.266,2746.023,4578.986,6316.232,6985.250,6250.167,4575.084,2715.704,1266.096,628.957,448.435,422.630,430.901,482.993,2071.829,7132.010,22715.359,50519.711,73007.476,88403.396,92364.493,129929.509,40109.149,9568.697,2296.944,334.346,76.612,72.138,60.185,74.782,61.548,59.215,52.089,47.091,39.417,40.234,48.822,49.079,36.964,49.886,48.253,58.236,45.468,37.181,39.734,33.331,25.786,35.367,29.789,35.563,39.411,38.767,42.539,44.234,48.812,33.970,60.055,53.854,46.083,60.534,59.196,48.249,46.078,43.967,49.254,45.566,38.107,33.423,41.613,35.628,41.343,38.309,38.671,38.608,38.037,42.591,36.697,38.682,33.589,31.576,37.756,39.403,33.362,42.359,35.405,38.166,36.161,40.612,40.120,38.178,35.876,36.928,36.936,31.643,33.768,26.002,28.268,27.112,26.820,27.426,24.480,23.167,25.522,27.354,25.397,29.959,26.106,28.219,26.941,25.291,26.005,32.340,25.527,34.783,
316,5971.190,6062.519,5753.058,4336.513,4202.213,4233.370,3371.008,3209.060,3020.172,2519.158,2644.479,2228.306,1884.735,1579.659,1481.840,1174.181,896.449,798.608,771.615,633.943,436.782,543.392,458.526,465.904,489.651,510.103,513.962,549.657,570.461,621.608,684.288,700.435,746.960,843.432,922.283,958.415,942.897,1212.343,1625.750,2994.346,4645.939,6176.124,6660.986,5859.746,4119.947,2027.514,978.704,571.911,452.554,380.399,369.558,512.983,1666.386,7237.932,24055.672,45518.938,70909.250,93932.836,136551.511,61476.678,24933.577,9219.948,2502.826,369.217,67.736,54.662,50.101,59.761,43.113,54.139,32.667,41.762,49.224,42.336,33.455,30.391,46.775,47.768,46.735,35.829,42.854,42.105,42.121,39.584,41.918,33.565,27.682,26.822,39.676,46.166,43.936,39.765,37.649,44.827,50.538,52.104,51.447,42.515,41.634,48.057,48.283,46.557,39.144,36.251,38.390,36.107,38.791,43.076,32.008,33.453,40.641,36.773,36.198,37.985,30.822,34.499,31.494,32.880,39.097,34.940,32.890,41.556,27.890,41.178,34.683,34.400,30.670,39.361,35.070,41.733,27.669,30.130,25.858,25.371,22.176,24.022,28.363,25.583,23.686,21.110,27.304,28.504,28.909,26.768,22.398,25.757,28.365,27.376,26.401,30.230,30.765,
318,5212.916,4328.175,4205.338,4031.388,4594.971,3705.917,3515.590,2873.293,2730.269,2835.882,2757.156,2361.756,2220.750,1730.867,1331.310,1076.328,882.416,811.588,686.012,581.812,557.129,502.303,579.104,503.516,494.618,464.300,521.398,537.265,607.616,603.834,606.892,686.790,778.137,770.072,917.171,878.507,877.401,975.951,1218.201,1923.520,3235.510,4721.351,6319.443,6519.311,5388.865,3268.734,1641.280,795.962,465.378,346.638,347.204,383.475,463.727,1723.547,8458.953,22040.401,45133.414,71985.020,107723.153,74750.918,45353.161,23240.098,8726.905,2293.329,301.290,71.859,45.533,51.375,54.686,34.768,52.999,44.480,41.359,51.360,38.909,47.270,43.361,32.753,45.025,33.225,45.616,35.109,35.111,36.012,36.325,29.842,27.220,40.381,24.100,41.117,43.038,34.951,36.390,43.867,41.743,48.468,44.971,40.964,44.385,39.809,45.238,41.001,34.035,40.920,38.087,39.177,35.163,32.903,34.394,36.836,29.324,28.342,37.216,36.878,37.154,35.317,32.532,33.466,37.700,33.487,31.016,29.958,35.675,37.353,31.382,34.600,35.499,35.259,33.198,35.018,38.856,30.241,27.510,26.240,20.871,25.681,24.169,26.809,23.140,19.996,28.100,23.474,27.400,24.262,23.444,23.754,23.505,27.284,24.721,30.796,32.972,
320,7360.746,5366.160,5490.568,4567.831,4518.706,3811.359,3367.082,2456.880,2813.818,2878.086,2097.774,2327.955,2060.630,1485.484,1341.398,1110.581,944.501,658.216,634.558,609.647,581.950,589.197,534.877,491.884,466.959,514.237,568.466,518.939,613.396,592.185,672.345,666.871,671.079,744.549,839.392,880.341,858.104,933.188,992.449,1313.503,1926.986,3213.232,5033.305,6340.463,6130.748,4470.115,2704.600,1345.846,641.855,380.844,361.362,354.071,317.876,444.427,2067.519,7944.359,21817.701,43384.042,67062.938,77291.453,63732.900,42623.882,22088.019,8845.637,1870.974,235.810,65.317,49.652,44.897,48.956,50.371,50.412,44.971,44.639,45.449,49.006,42.125,48.905,52.286,46.271,43.126,34.749,31.192,40.822,29.579,31.583,34.268,33.069,28.744,40.319,37.052,29.640,41.355,38.891,48.577,44.728,54.379,35.207,43.572,46.778,43.431,35.454,32.241,40.154,34.497,37.094,34.586,29.278,28.589,35.213,32.286,32.968,23.886,35.481,38.432,36.003,33.931,30.961,34.153,36.258,38.147,38.124,41.624,34.848,33.003,35.257,37.810,33.736,30.408,34.072,33.806,28.769,25.802,24.420,23.319,24.567,25.027,26.684,27.328,25.436,24.095,24.119,22.125,29.477,24.070,20.586,24.522,28.707,25.138,31.428,29.688,
322,6365.864,5149.602,5414.606,4819.665,3572.338,3337.842,3297.184,3348.573,2226.179,2614.987,2182.797,2199.993,2008.478,1606.629,1298.672,1084.188,956.877,726.045,570.233,589.831,515.449,519.659,460.768,536.752,473.165,492.634,500.837,614.297,579.332,583.801,617.411,647.453,663.485,704.775,797.919,837.355,882.445,936.112,888.425,991.916,1341.118,1927.126,3541.255,5304.037,6155.249,5710.609,4066.713,2463.248,1197.044,555.631,359.348,310.790,313.490,296.622,399.941,1683.700,6916.577,18995.348,36176.712,68225.968,72175.902,63558.640,44665.481,24386.472,8221.575,1863.901,279.904,59.768,45.109,49.169,47.699,31.092,37.096,38.047,31.248,39.810,44.990,47.306,44.548,38.612,32.621,33.222,39.267,31.063,39.417,35.780,34.701,30.058,27.683,34.961,33.246,36.898,38.834,40.434,36.954,46.396,49.217,50.505,44.505,41.427,37.408,38.426,35.563,32.110,42.873,33.341,34.274,29.454,36.011,30.531,34.585,34.225,29.918,29.227,30.386,30.314,27.691,35.995,34.165,36.161,37.071,29.816,29.387,31.293,34.713,31.998,37.565,36.000,33.514,27.236,26.983,28.157,22.479,23.293,26.020,21.767,23.791,21.949,24.996,23.942,19.865,24.610,23.319,22.658,22.379,22.350,23.428,28.288,28.503,25.567,31.262,
324,5902.096,5518.650,4195.019,4891.892,3968.797,3407.429,3098.068,3488.690,2648.704,2578.283,2182.943,2157.234,1755.078,1424.893,1247.829,992.390,1011.613,700.728,684.282,639.324,563.547,542.358,520.094,521.113,519.742,594.773,458.880,520.353,635.673,548.091,590.557,622.693,674.605,740.840,775.205,809.627,798.196,874.999,829.553,925.417,933.564,1271.964,2274.522,3850.536,5243.770,5746.308,5023.184,3560.286,1899.458,952.217,425.778,321.353,291.064,279.974,278.369,431.140,1681.368,6657.633,17483.101,43408.501,61886.735,71084.220,64042.583,43885.911,20751.468,7107.166,1752.663,288.152,59.129,47.882,43.149,37.588,36.035,33.802,45.954,28.836,36.343,52.991,52.759,40.979,34.129,35.282,36.100,31.698,24.835,34.808,33.550,33.335,38.073,34.086,36.040,31.905,41.118,44.345,39.161,35.385,43.004,49.539,39.645,45.683,37.361,34.286,33.945,30.449,34.046,42.162,28.947,32.499,34.068,33.779,34.901,30.093,35.476,31.499,34.807,32.272,28.814,30.574,33.260,34.115,34.870,29.245,30.785,28.732,36.680,30.217,35.883,34.802,32.368,29.564,25.939,31.212,28.153,24.581,22.958,21.360,21.746,21.087,27.365,25.371,25.725,24.620,22.528,24.151,24.814,24.670,24.197,23.377,26.219,23.247,27.744,
326,5299.780,6031.770,4197.303,3049.874,3742.755,3625.752,2900.974,3626.560,2898.217,2404.574,2455.202,1917.505,1900.300,1475.583,1251.576,944.867,937.454,851.647,705.298,563.465,575.796,553.664,484.890,482.148,501.062,523.620,506.516,535.385,588.302,593.797,671.639,616.465,668.810,690.284,719.064,786.891,756.598,840.507,793.129,886.245,824.582,953.277,1455.493,2586.748,3810.025,5074.390,5388.073,4568.367,2965.967,1575.107,684.316,373.300,283.545,255.806,259.023,281.838,430.244,1680.208,6067.218,20839.830,40794.195,63484.835,71534.894,60121.082,38650.216,18555.645,7126.235,1879.749,189.155,53.817,40.641,41.320,42.594,38.924,41.916,27.548,33.887,42.979,39.003,49.291,33.405,38.306,33.594,31.260,36.972,33.837,22.833,28.843,32.332,27.280,36.709,32.807,34.262,32.375,39.072,37.920,46.201,38.670,32.844,34.471,36.093,34.090,36.272,27.809,34.116,29.648,29.905,32.539,33.338,34.096,27.737,33.643,33.604,32.483,36.809,29.985,25.597,33.102,30.495,27.725,30.616,34.873,30.571,34.757,35.144,30.813,33.572,30.287,38.301,27.073,29.082,33.077,29.712,22.051,25.124,21.662,24.919,23.956,21.023,25.390,20.217,23.309,28.309,27.125,22.206,26.833,23.910,26.369,25.695,27.212,27.845,
328,5193.720,4308.033,3615.234,4109.289,3607.180,3659.812,2736.054,2824.346,2767.203,2111.507,2007.781,1934.638,1776.848,1457.203,992.841,1193.673,827.433,802.049,613.011,589.991,579.229,541.015,478.720,475.853,448.561,399.578,470.533,521.812,566.600,608.877,611.999,600.858,674.339,710.002,740.723,761.754,742.628,791.442,844.866,891.610,857.607,842.322,1016.303,1618.116,2501.215,3853.222,4942.978,5239.405,4137.801,2686.287,1383.618,601.532,317.567,251.767,263.387,261.081,271.395,373.148,1383.155,6064.156,19236.243,40533.254,58768.392,64315.167,55673.461,37378.032,20727.667,8729.566,1964.212,216.413,52.182,48.212,45.352,39.168,39.405,44.315,34.567,42.557,34.897,40.103,42.905,35.326,39.105,33.071,31.999,34.363,32.501,29.373,30.231,40.628,37.660,31.188,41.541,40.496,34.603,33.994,38.928,40.690,36.341,40.390,40.717,37.243,33.670,27.670,35.507,30.613,31.497,29.621,28.221,33.565,26.388,31.035,30.683,34.374,29.797,31.044,32.258,25.310,30.934,33.989,32.295,33.203,31.683,34.744,29.995,30.887,30.002,33.862,34.186,29.316,24.705,25.472,24.149,24.046,21.761,26.001,23.819,27.118,23.094,22.868,23.774,22.864,22.992,26.840,23.931,24.705,26.690,25.293,22.948,28.850,33.852,
330,5611.093,5440.308,4186.813,3993.448,3221.569,2906.101,2565.930,3094.880,2631.086,2232.441,2357.492,1943.946,1561.838,1480.876,1146.373,887.586,862.449,825.406,695.649,561.704,538.254,479.592,484.482,424.407,439.101,469.092,444.774,541.756,564.467,528.612,610.805,580.629,651.299,753.032,739.364,851.795,780.331,761.912,811.019,857.008,835.414,773.322,868.232,1149.840,1628.783,2606.515,3913.477,4748.055,4841.997,3690.435,2280.242,1071.790,513.710,288.943,256.057,256.603,241.415,238.914,343.847,1344.019,6688.105,19794.252,36990.180,51968.653,59572.367,52922.618,38843.248,22234.698,8198.474,1643.131,235.024,56.400,44.087,44.507,32.788,34.111,48.837,42.692,40.358,39.532,40.304,35.492,41.257,34.347,38.272,32.050,33.000,30.220,29.108,41.602,27.818,33.697,37.130,27.596,35.530,39.671,28.118,34.172,34.161,27.403,43.972,31.871,32.441,26.305,24.420,36.864,31.198,35.240,27.832,29.820,28.475,36.058,23.797,29.913,29.214,32.423,27.561,27.299,27.593,28.446,28.551,36.581,34.290,35.273,24.526,31.950,30.970,27.534,32.013,28.534,32.466,26.378,23.741,23.320,23.799,23.145,24.597,24.920,24.805,22.731,25.539,24.250,22.366,22.795,21.599,26.076,25.751,27.722,23.422,31.454,26.966,
332,6723.457,6004.021,4306.470,3275.403,3505.402,3096.730,2713.479,2710.376,2645.103,2683.995,2180.924,1908.022,1693.534,1522.918,1244.869,962.849,784.076,738.878,689.150,606.552,510.226,552.998,516.574,385.355,452.717,433.696,460.816,475.727,510.144,551.465,583.179,599.064,612.435,666.970,722.202,764.272,729.934,777.132,838.695,798.901,770.690,777.593,864.925,983.883,1117.931,1527.571,2609.682,3821.479,4750.299,4374.580,3201.330,1800.066,882.933,409.653,249.664,240.616,239.065,248.936,251.300,341.073,1456.611,6284.774,16904.525,32793.400,48568.287,57293.915,53193.295,40190.289,20371.421,6376.876,1596.525,207.408,59.880,41.582,47.483,31.696,40.710,51.215,42.883,36.283,29.645,29.764,39.108,26.335,28.996,39.927,31.569,37.285,31.168,28.462,34.157,34.624,33.276,32.211,33.515,39.825,37.706,36.502,40.070,39.147,40.062,36.428,28.117,30.886,35.000,28.914,29.787,29.874,23.722,27.869,28.158,30.134,32.917,24.790,30.906,29.566,32.297,28.633,29.994,26.150,32.179,29.027,37.520,27.792,28.225,31.250,29.080,28.763,30.430,30.243,31.217,25.498,22.836,24.202,19.032,17.544,22.623,23.770,25.513,19.785,23.214,22.448,24.554,25.865,25.759,25.340,19.428,27.332,23.724,28.203,30.991,
334,5481.251,4625.859,3938.784,4330.808,3253.091,3016.963,2895.407,2803.815,2845.811,2140.723,2229.480,1919.177,1618.322,1364.296,1278.881,953.526,841.707,670.475,593.872,570.887,563.445,549.758,484.011,499.910,418.871,468.048,518.151,449.057,499.826,527.520,582.100,625.208,579.703,668.445,723.692,757.085,753.812,785.687,777.366,824.581,736.161,789.470,832.274,916.396,927.416,969.308,1596.267,2692.926,3881.758,4466.214,4013.192,2813.788,1630.544,740.970,357.380,252.440,229.811,229.102,223.888,229.791,305.752,1169.081,5252.701,14875.331,29133.540,47333.714,58024.108,55209.225,39413.176,17863.590,7263.790,1842.572,263.479,45.710,46.737,30.534,42.539,44.433,41.453,35.104,37.522,33.520,36.331,29.691,33.634,35.490,28.836,28.227,28.677,27.135,30.459,35.459,26.221,34.027,33.835,33.932,36.051,32.676,31.589,37.750,34.562,33.672,28.730,32.351,27.733,32.841,28.864,28.000,30.736,26.456,34.318,26.931,27.569,24.706,28.080,29.173,31.545,28.531,26.233,29.823,33.112,27.133,31.141,29.214,30.362,28.421,32.619,33.341,24.582,27.433,25.936,24.955,22.962,24.737,20.764,20.088,21.669,22.873,27.442,22.358,17.881,23.326,23.494,23.489,23.899,22.812,18.205,24.357,24.102,23.623,27.862,
336,5425.206,3645.200,4214.010,3843.799,3594.416,3198.647,2917.974,2472.222,1865.980,2373.632,1985.100,2024.283,1648.300,1422.348,1088.427,986.317,751.619,716.759,568.764,604.861,582.653,513.470,551.474,478.951,475.016,425.651,483.846,440.442,501.739,550.006,536.972,596.184,568.472,673.404,711.446,729.961,764.309,786.893,708.994,804.594,718.994,743.135,763.409,871.892,822.385,695.075,926.468,1617.895,2832.530,3877.147,4309.858,3674.155,2544.070,1324.609,587.376,313.070,208.978,229.398,216.258,205.476,204.561,293.622,1228.526,5065.600,13346.834,29574.522,49345.644,56971.097,54634.881,34591.654,19096.196,7241.889,1777.226,203.713,56.086,44.635,30.063,44.358,39.921,32.622,41.214,36.332,32.406,31.957,37.032,31.911,22.777,27.227,30.745,35.541,33.705,29.448,31.621,39.207,36.614,31.725,34.991,33.962,38.700,33.596,36.114,27.499,27.648,27.734,31.593,33.568,34.967,30.949,29.180,24.725,28.575,25.457,32.013,28.919,27.729,25.564,28.675,30.875,27.586,31.730,31.272,26.373,33.992,31.944,33.568,29.026,32.504,25.405,26.733,28.413,23.577,24.815,26.696,21.244,20.768,23.767,22.293,24.498,22.333,22.906,20.309,21.087,27.381,21.614,22.468,24.489,23.951,23.950,27.453,28.613,24.698,
338,5176.456,4026.457,3668.538,3489.398,3091.526,3289.376,2717.596,2421.484,2443.012,2450.516,1939.521,1872.103,1754.898,1314.926,1226.754,864.124,777.714,571.657,657.991,620.922,518.877,447.637,450.125,466.474,473.502,478.683,515.178,477.450,489.470,554.888,550.223,561.834,608.935,621.572,703.173,693.640,714.577,781.142,732.738,788.798,738.219,745.493,768.738,876.508,760.208,615.625,660.185,955.325,1739.674,2815.259,3864.802,4047.199,3389.405,2152.676,1093.754,516.224,278.916,232.629,192.430,217.356,189.288,219.525,279.175,1154.090,4382.130,13532.584,32945.965,46233.719,57666.924,50554.843,35130.613,18647.115,6602.870,1674.835,298.764,43.367,42.958,38.788,41.410,30.161,38.019,43.268,30.090,30.578,34.331,30.477,26.607,35.031,28.452,31.353,37.805,33.914,36.179,27.570,35.113,38.194,29.388,36.040,31.344,34.054,31.950,34.086,32.826,24.331,34.194,26.886,27.926,30.678,22.306,24.627,28.667,29.210,27.532,27.163,33.273,26.894,22.744,32.099,29.758,27.438,31.824,31.253,29.491,29.625,24.640,30.580,29.646,33.548,30.154,26.485,22.991,24.758,24.726,23.107,23.001,24.117,24.037,25.357,24.015,22.694,22.262,24.683,23.674,27.247,21.038,25.160,20.185,20.887,23.681,22.828,25.850,
340,4827.089,4892.410,3580.593,3383.922,3454.151,3021.731,2306.488,2487.646,2459.415,2123.027,1916.607,1685.986,1537.578,1322.227,1084.657,1064.232,796.830,773.819,666.398,636.706,545.621,531.297,455.776,447.814,446.932,455.316,459.007,504.992,434.046,510.246,553.536,546.963,619.384,604.874,679.884,692.014,705.157,734.167,771.627,794.966,736.561,770.525,777.919,852.503,804.699,553.588,507.581,595.097,1023.409,1810.939,2942.719,3811.218,3866.776,3071.015,1841.529,952.119,437.542,237.921,207.154,211.996,207.607,186.285,189.107,268.385,917.424,4417.817,15413.491,30041.764,47893.655,55246.657,48180.907,33801.306,16730.288,6582.433,1880.590,170.948,44.175,40.584,42.807,40.626,31.059,32.322,32.708,34.638,27.978,30.028,32.943,32.602,24.843,31.401,27.510,34.075,31.830,27.304,32.498,38.483,27.259,28.159,30.961,31.086,34.122,21.503,28.761,31.111,35.335,27.967,23.302,26.719,25.192,27.315,27.298,30.143,27.110,26.959,34.869,26.944,24.747,29.596,32.559,26.711,31.137,31.102,28.700,25.910,29.242,27.503,29.207,29.930,31.226,24.578,22.574,24.198,26.334,23.168,26.028,21.731,27.722,23.382,23.435,19.734,19.354,22.919,24.913,22.529,22.294,25.893,24.056,20.999,24.573,23.137,25.813,
342,4682.164,4792.534,3684.218,4387.297,3294.528,2221.317,2754.074,2501.489,2107.855,2110.831,1945.589,1550.870,1725.997,1241.173,1145.478,926.748,853.609,768.003,766.156,577.920,559.545,430.726,422.252,437.513,446.266,460.036,476.487,465.496,516.615,592.659,518.828,535.506,562.372,619.158,704.207,617.654,670.572,697.227,730.564,729.663,747.941,717.097,762.011,807.857,770.311,603.265,515.280,501.899,637.607,1069.504,1971.594,3090.030,3681.316,3557.601,2632.129,1533.106,766.799,328.014,217.634,198.255,190.123,197.375,189.112,187.996,254.262,1025.123,5085.711,15344.531,32595.821,46865.295,49456.141,44807.212,29632.199,15850.474,6153.484,1244.391,160.976,48.760,57.679,40.756,37.257,34.106,30.476,27.398,30.312,31.290,32.426,32.808,24.062,24.146,29.546,30.048,30.891,32.509,37.120,28.869,38.515,33.151,33.923,33.604,34.594,28.179,22.095,31.315,36.663,27.061,28.669,27.806,24.867,24.269,29.059,26.565,27.209,29.477,27.372,28.209,24.389,25.667,24.137,28.115,23.673,30.732,24.746,28.280,26.178,32.475,25.107,27.569,32.457,29.200,25.122,20.958,25.548,23.424,21.482,20.634,24.066,22.553,26.216,24.836,22.555,20.992,22.531,25.417,21.614,26.365,19.909,25.351,27.401,27.819,27.976,
344,3930.626,4123.729,3526.715,3911.236,2643.755,2194.472,2259.463,2468.395,2465.654,2058.657,1787.976,1819.275,1319.696,1251.942,1064.615,900.224,886.697,714.558,674.191,560.079,486.097,491.652,504.416,430.418,473.957,471.153,524.056,489.232,463.489,472.568,568.440,518.348,574.152,667.220,616.259,594.684,641.319,684.108,757.826,750.821,701.517,671.561,722.565,802.160,767.755,552.656,505.563,449.675,428.529,591.355,1156.134,2046.231,2933.006,3631.579,3316.629,2450.312,1387.107,616.000,308.845,200.891,169.027,201.309,187.236,172.777,187.207,236.694,1032.879,5114.501,14998.158,28073.937,38411.639,46355.650,41686.925,29030.140,15641.504,5567.240,1314.575,184.600,59.158,31.884,36.742,28.063,33.354,32.226,29.878,28.560,26.864,30.685,25.663,30.016,35.690,33.425,28.041,30.000,30.574,33.976,42.515,34.376,31.888,27.728,26.424,31.932,24.315,29.837,26.884,26.811,26.556,23.801,28.086,19.731,29.091,27.284,27.034,24.626,23.132,31.874,28.343,24.462,26.673,26.031,27.975,27.226,29.282,27.334,25.623,31.366,28.308,26.357,24.472,28.088,27.536,21.228,25.682,22.459,23.769,19.873,22.658,22.005,26.708,24.209,24.692,22.625,24.222,24.106,25.326,23.248,20.261,17.466,24.769,25.619,21.507,
346,4404.149,4236.987,3587.849,3599.283,2616.304,2884.298,1915.284,2568.947,2077.437,1942.293,1830.049,1796.021,1386.442,1397.621,1099.922,935.129,809.760,729.647,688.041,532.355,586.591,447.034,476.633,463.653,442.425,499.483,442.555,489.089,496.365,490.924,533.674,558.567,562.551,637.415,637.386,644.296,617.414,687.238,685.673,734.135,691.096,684.550,665.729,826.726,775.409,558.943,506.711,438.675,389.611,419.950,616.077,1249.052,2095.276,3083.411,3497.452,3033.189,2104.004,1117.914,537.373,277.690,180.421,187.933,176.179,181.129,178.804,169.047,228.597,1049.505,4759.451,11999.350,22532.876,36164.386,43930.008,38518.075,28140.951,15095.204,5623.858,1354.054,224.009,43.199,38.128,40.060,32.621,32.385,30.850,28.143,32.697,27.555,28.624,35.525,35.343,27.455,32.036,24.539,31.413,32.065,29.388,31.513,23.054,31.904,28.272,29.873,29.350,28.681,28.000,32.966,29.330,24.215,31.230,25.423,28.776,25.276,27.157,26.991,26.536,22.595,27.991,22.096,26.565,23.677,23.962,26.232,30.777,25.488,29.001,27.281,24.096,26.025,26.312,28.365,27.601,22.873,22.126,22.055,21.344,18.253,19.694,21.483,21.503,23.904,22.622,23.881,21.441,24.132,24.225,19.643,21.237,20.913,22.875,26.655,27.923,
348,5212.970,3649.007,3311.288,2809.278,2232.696,2740.382,2599.827,2540.947,1933.272,2210.988,1966.749,1878.409,1028.448,1368.982,1167.599,890.951,821.927,600.832,641.910,635.942,550.302,589.909,507.888,442.763,406.056,429.067,402.859,472.642,465.242,515.485,568.832,517.248,529.443,577.679,625.432,622.833,606.766,681.028,664.887,676.557,662.102,689.644,758.017,787.564,769.555,524.899,472.129,433.195,348.624,336.776,404.235,665.425,1288.565,2296.884,3182.112,3313.443,2793.821,1755.951,941.839,438.897,241.101,191.015,187.503,191.795,172.671,178.826,170.508,242.631,1059.873,3969.422,10430.482,22616.610,36457.828,39315.175,37825.978,27606.278,14709.936,5722.257,1538.974,335.270,57.385,46.057,33.068,34.972,39.984,28.824,32.872,27.681,27.703,28.338,24.829,29.956,26.129,33.589,31.080,32.744,34.591,29.261,23.898,27.752,28.641,30.069,29.804,20.590,27.779,24.068,29.059,26.085,23.428,24.549,28.815,24.701,28.821,26.812,27.341,24.238,27.882,26.808,26.770,29.734,24.366,25.589,26.430,27.607,23.109,24.465,28.850,27.375,23.978,23.910,24.481,23.770,21.800,22.435,22.886,19.238,18.743,20.701,25.918,23.422,21.249,21.380,26.069,25.014,22.015,25.355,18.064,23.909,23.404,24.939,23.097,
