314,8232.563,5671.557,6461.635,5927.924,4448.413,4690.589,4233.621,4438.563,4074.382,3011.460,3237.602,2831.853,2824.576,2013.259,2047.784,1597.620,1332.715,1173.484,927.385,853.313,782.706,736.241,671.819,723.983,722.682,683.398,771.862,742.263,727.639,808.266,876.250,951.298,1018.332,1020.123,1193.144,1304.635,1417.812,1900.259,2868.975,4532.075,6404.160,7063.476,6380.327,4740.540,2794.611,1274.879,761.312,480.459,453.930,446.616,572.742,2647.939,10530.229,31389.557,66305.776,96766.619,118549.472,103009.983,73995.030,40280.802,15648.842,4471.664,609.367,100.642,72.656,68.016,62.966,52.437,72.131,56.333,54.261,48.219,42.809,42.525,41.587,41.077,53.459,36.574,50.103,40.909,51.992,43.335,36.165,31.152,30.827,34.556,33.672,38.698,37.644,48.387,48.141,46.326,55.882,48.750,49.735,51.245,56.771,51.195,50.827,57.348,52.396,48.057,53.560,42.512,44.048,41.521,36.172,34.560,36.048,43.275,34.926,44.413,34.794,36.929,34.725,41.766,33.507,40.579,41.001,38.108,42.717,42.892,49.275,38.007,47.468,46.068,45.965,45.578,49.977,40.148,36.815,37.011,34.313,28.553,29.537,33.049,24.091,33.898,30.331,28.912,29.371,31.489,28.858,31.406,29.727,31.103,33.597,32.311,32.569,37.806,33.394,
316,7926.373,6219.832,6485.088,5527.960,4325.149,4463.771,3207.484,3407.411,4150.433,3338.645,3042.613,2681.575,2531.354,1949.193,1578.442,1608.638,1296.389,1029.821,889.983,916.526,859.191,578.745,702.207,674.566,701.974,622.210,661.918,739.442,717.787,841.057,775.384,921.338,984.131,1027.936,1114.997,1228.851,1189.118,1445.406,1919.071,2889.705,4620.201,6261.991,6695.012,5869.955,4246.786,2249.366,1139.283,651.035,476.453,418.446,391.925,594.164,2350.038,10149.949,31066.195,61375.841,97842.697,113755.365,103227.346,73902.249,39847.292,15940.947,4055.578,656.850,91.873,71.889,69.697,72.184,68.275,58.897,63.302,47.818,52.942,38.818,37.296,43.830,43.375,43.962,41.398,36.740,43.456,31.740,41.148,39.172,31.409,32.386,44.043,37.833,36.483,37.001,45.275,45.349,49.226,47.058,47.418,48.226,55.161,47.788,56.489,55.528,54.314,46.083,47.268,44.001,41.618,46.425,35.304,44.620,35.993,46.884,32.456,35.694,36.468,37.300,41.499,38.933,40.818,36.516,46.922,40.644,46.285,38.752,41.974,36.587,42.252,39.612,45.487,40.597,48.119,39.268,37.722,36.386,32.977,34.571,27.995,30.157,24.958,27.541,30.323,31.372,29.699,31.257,35.072,32.072,26.711,27.313,30.192,30.123,29.556,31.706,33.694,
318,8878.339,5979.007,6299.964,5485.807,5089.759,4905.479,3674.511,3266.713,3421.835,3297.666,3209.731,2747.027,2440.821,1903.234,1921.440,1557.519,1194.075,1025.010,937.533,792.433,782.305,674.432,669.249,704.616,776.151,679.586,679.482,660.865,698.229,812.227,848.264,873.958,932.240,948.409,1088.613,1171.874,1131.541,1307.874,1416.558,2012.893,3190.760,4701.746,6148.152,6382.697,5508.934,3425.197,1919.986,900.207,514.457,410.517,350.186,400.391,537.888,2398.773,11480.522,29679.661,62389.930,98383.522,111720.840,101917.720,72698.211,38955.283,14364.640,4140.874,645.402,101.201,70.325,74.009,63.058,40.226,60.013,42.315,48.685,47.832,53.021,39.601,37.043,47.572,41.775,49.037,35.831,40.820,39.548,21.538,38.427,28.662,36.861,42.771,33.030,40.853,42.361,41.250,48.174,38.352,52.865,52.973,46.406,44.855,43.914,45.004,53.913,45.023,45.944,38.536,40.103,42.982,41.286,31.992,35.681,36.943,37.780,33.918,44.409,44.246,37.515,34.528,35.374,33.405,34.814,42.245,40.427,41.816,43.535,34.690,43.343,43.179,34.363,42.423,42.755,42.185,40.061,39.503,29.182,26.674,27.832,28.809,27.912,26.339,33.410,29.063,29.475,31.130,33.373,24.420,27.128,30.886,32.481,30.483,33.945,28.783,28.987,
320,6831.255,7454.242,6580.808,5319.132,4441.429,4431.642,4349.217,3105.494,3234.488,3130.048,2855.814,2637.542,2477.051,1953.087,1831.954,1409.503,1155.467,1043.998,842.008,743.839,736.850,715.680,646.141,686.452,644.340,673.471,674.225,661.456,759.967,792.007,847.797,830.386,907.975,947.013,1017.974,1109.147,1155.648,1206.034,1268.939,1514.308,2081.707,3201.481,4860.249,6170.628,6136.394,4621.425,2969.058,1492.491,756.173,465.225,354.695,363.932,343.821,531.230,2858.024,10303.282,30010.464,64451.980,95557.774,110922.967,101911.574,70975.732,36026.677,14641.514,3938.760,468.885,86.426,65.535,54.526,65.249,55.536,46.834,39.194,43.686,42.433,36.755,39.075,43.510,45.667,39.226,36.232,38.820,34.926,41.753,31.108,37.576,30.082,30.236,33.491,35.554,50.698,34.535,44.187,48.725,50.099,50.899,59.376,49.611,43.757,38.025,42.772,36.771,43.747,39.240,35.294,36.837,35.005,38.092,33.617,33.331,34.668,32.859,39.209,36.482,33.939,35.174,37.999,36.048,35.657,35.487,36.353,46.405,42.174,40.208,40.041,38.073,39.721,38.596,38.937,40.584,36.345,30.361,27.948,28.505,27.219,27.133,26.277,26.526,30.565,26.808,27.815,23.692,30.432,27.202,27.604,28.170,28.502,28.590,35.139,33.527,27.523,
322,4846.048,5405.977,5193.493,4752.851,4744.428,2631.107,4023.846,3352.778,3190.961,3631.485,2773.722,2522.380,2779.936,1985.157,1828.911,1432.391,1296.525,1111.097,978.929,772.422,760.479,763.055,646.482,652.293,656.043,631.927,644.985,730.566,696.935,720.897,808.159,792.103,920.130,906.307,1057.791,1071.158,1122.317,1124.579,1117.878,1219.576,1429.087,2054.922,3314.599,4907.783,5819.502,5679.059,4293.154,2591.923,1384.404,641.793,387.807,321.571,331.440,320.727,584.684,2068.151,9008.414,29215.725,57753.157,92050.357,113400.205,102281.780,70198.361,38581.414,15429.735,3729.791,458.683,98.346,63.436,50.727,47.455,49.120,45.381,39.991,45.402,35.360,40.847,28.300,38.574,40.284,40.782,42.595,40.112,35.054,31.795,29.816,28.767,29.805,33.287,35.668,33.977,46.612,39.746,50.382,46.178,43.049,48.175,46.677,53.970,49.002,43.606,34.723,40.996,41.176,36.722,36.183,44.416,36.104,33.413,32.411,35.148,37.575,34.695,32.345,32.074,35.786,35.797,38.289,39.729,37.199,38.668,40.862,40.887,43.502,39.134,37.483,40.952,40.903,38.057,36.085,38.435,33.302,26.959,26.022,25.713,31.633,30.070,28.283,27.900,31.770,27.168,34.199,29.781,27.811,27.560,29.234,28.274,34.381,30.671,35.590,33.594,
324,7985.150,6096.502,4221.886,3495.845,4633.311,4018.557,3814.562,4066.972,3013.546,2887.472,2630.645,2605.517,2275.694,1891.935,1965.971,1460.202,1195.138,990.285,925.257,844.645,759.480,719.554,644.720,596.953,681.816,599.022,683.745,742.472,666.487,719.674,765.227,815.000,815.146,877.255,953.877,1070.647,1096.975,1082.159,1082.275,1111.680,1156.771,1386.932,2237.644,3554.525,4904.452,5764.975,5186.829,3845.667,2185.109,1060.379,507.032,374.672,300.578,299.406,331.882,473.724,2066.376,9703.889,27838.065,58782.491,94649.421,108512.865,96354.760,66546.080,36412.620,13281.282,2977.528,503.053,64.714,49.013,46.262,44.569,57.888,42.907,35.849,31.307,40.345,35.261,38.145,33.227,41.287,37.467,41.596,33.737,33.410,24.829,33.739,39.554,35.185,37.757,37.873,32.816,45.957,37.243,42.123,39.469,50.999,38.402,45.118,46.476,39.448,36.253,39.742,40.514,36.969,30.816,32.111,37.767,30.852,34.497,35.490,29.899,27.867,37.558,36.724,39.292,30.341,36.294,29.613,34.976,37.689,33.838,40.911,40.158,34.199,36.496,41.746,39.445,35.781,35.781,34.253,32.860,32.942,26.915,27.842,31.359,26.373,23.046,28.387,32.676,25.206,29.547,29.322,27.406,26.546,29.138,25.986,31.635,28.050,32.096,35.403,
326,9255.064,5313.651,4760.789,3450.690,4106.172,3256.104,3337.174,3025.113,2712.816,3011.254,2671.567,2511.398,2260.403,1993.956,1383.180,1451.830,1374.972,921.632,957.982,837.276,730.987,715.214,711.520,663.642,601.242,666.350,635.514,677.207,729.249,729.965,725.996,786.955,862.972,847.004,981.622,913.299,1002.267,1012.336,1056.833,1050.292,1025.268,1096.902,1482.008,2341.557,3515.392,4994.389,5430.590,4708.310,3197.168,1749.272,825.293,409.365,312.290,288.054,280.249,300.395,437.002,2266.659,8853.608,27588.663,61047.964,89671.826,102660.679,90091.295,63038.410,32123.733,11210.370,3204.243,373.575,67.958,58.957,47.741,58.423,48.196,44.684,48.315,42.835,39.616,37.512,43.011,35.676,35.738,41.494,35.908,34.594,27.972,34.977,29.656,29.637,32.697,37.311,43.344,47.297,40.254,38.787,35.737,46.032,42.487,39.660,43.602,37.635,37.407,36.149,34.589,29.703,34.788,32.091,31.345,25.810,34.969,33.234,28.596,30.462,34.815,27.990,32.039,37.194,30.218,36.134,33.145,40.624,34.328,36.851,34.419,38.099,32.515,39.573,40.215,31.256,37.395,36.357,31.794,29.351,29.882,27.917,27.346,29.105,29.659,30.091,33.001,28.144,27.326,27.188,32.005,30.486,30.428,28.645,28.983,29.762,29.428,34.714,
328,6986.631,6174.187,5149.318,5267.597,4441.192,4031.288,3758.914,3256.307,3305.008,2493.866,2656.525,2182.812,1955.590,1746.753,1577.238,1295.660,1109.544,922.357,838.413,848.785,668.949,693.012,680.529,688.103,643.500,658.231,648.514,648.464,691.729,698.769,733.999,759.521,812.149,813.015,884.140,905.912,961.477,1012.992,1042.080,971.881,992.258,984.640,1064.476,1413.171,2232.241,3772.735,4839.703,5085.700,4416.034,2949.448,1507.409,660.579,356.318,270.699,283.969,271.126,291.554,394.811,1813.482,8462.329,26682.070,53562.443,83310.723,95446.884,88278.140,61706.249,30873.962,13170.801,3025.256,427.981,68.539,61.699,52.569,29.986,38.203,45.398,34.630,40.584,30.208,43.082,41.535,34.312,32.961,31.609,34.005,36.716,37.092,32.518,32.217,35.613,35.804,42.994,34.825,33.384,42.864,41.927,38.838,43.723,34.730,36.000,39.556,31.167,32.381,36.996,31.652,37.927,25.738,32.229,31.120,37.162,29.710,27.596,32.430,31.537,32.791,30.454,34.236,30.409,32.789,32.984,39.680,34.025,35.581,30.410,29.710,36.649,38.106,36.076,34.962,34.697,34.743,31.711,31.247,27.711,25.602,26.258,29.557,28.178,33.825,26.106,24.470,24.413,28.500,24.676,29.270,29.970,30.669,27.375,27.391,28.754,36.551,
330,5731.215,6217.756,5114.760,4849.005,4675.391,4440.339,3157.787,2979.059,2831.255,2619.905,2849.903,1975.047,2072.282,1894.263,1557.282,1323.703,1028.906,985.915,849.603,866.287,699.878,712.893,709.026,543.855,631.395,589.069,708.881,672.367,638.194,674.333,698.914,725.486,793.497,828.842,882.717,900.302,966.948,987.155,971.184,1017.995,976.103,911.780,916.562,1016.690,1456.850,2465.182,3785.819,4784.202,4822.709,3903.849,2407.485,1189.172,596.560,339.679,243.582,263.834,257.165,254.405,381.724,1792.360,8804.423,23559.930,51503.222,77215.939,91620.488,84855.895,57082.209,32816.617,11792.549,3101.794,442.419,67.009,48.193,39.420,41.093,42.389,43.542,36.737,38.575,38.781,38.311,35.267,32.151,34.040,37.449,32.685,37.641,34.777,28.973,33.086,39.801,37.350,39.795,33.130,44.028,47.199,43.658,38.801,33.553,37.341,45.108,30.356,30.258,30.519,32.902,38.251,34.081,26.898,28.949,31.986,29.130,25.145,32.813,33.283,33.009,29.403,32.385,28.034,34.829,33.089,32.991,35.211,33.660,32.369,31.902,36.016,33.817,36.325,33.784,36.946,32.451,30.119,28.482,27.110,23.608,24.569,25.244,27.955,28.485,27.900,28.056,26.225,29.726,25.574,29.353,26.788,29.472,28.712,33.871,27.113,25.118,
332,5549.432,4655.756,4501.719,4727.348,3694.584,4265.281,3707.245,3026.255,2034.784,2545.108,2644.501,2216.510,2049.632,1700.676,1464.698,1243.588,982.465,981.103,833.045,776.115,762.672,688.561,623.063,653.906,667.188,578.815,626.014,663.326,687.536,664.691,712.794,706.593,719.644,782.028,883.462,880.148,910.427,958.647,964.058,999.905,966.596,937.738,860.380,872.644,961.833,1550.350,2543.340,3799.348,4642.391,4421.297,3307.781,1954.798,1053.511,460.943,277.611,258.576,254.404,251.656,252.686,401.142,2073.373,7785.227,23800.168,48265.128,74210.039,89583.530,79121.148,57093.690,30010.444,11347.571,2933.368,366.451,61.315,46.963,50.295,36.545,46.594,34.065,32.228,39.185,34.967,40.997,35.217,33.622,30.341,31.094,24.387,32.839,31.204,25.769,33.579,37.885,35.725,42.293,36.918,39.669,38.140,34.120,43.922,39.251,37.826,26.542,34.920,34.567,30.570,29.948,33.517,35.953,27.523,30.658,25.371,24.244,36.606,28.829,30.146,30.812,32.632,29.492,31.648,33.453,34.916,37.373,33.178,35.216,31.476,36.395,34.081,35.133,35.296,35.378,34.272,30.029,25.674,27.703,25.980,27.105,26.940,29.107,26.642,28.750,28.426,23.948,27.217,27.845,24.311,26.250,28.400,27.820,32.273,29.920,28.819,
334,5655.506,5393.040,3655.255,4450.670,3622.738,2878.658,3429.311,3344.796,2743.205,2669.040,2542.731,2006.525,2197.097,1651.488,1636.168,1258.887,1109.462,834.973,774.733,775.897,839.362,655.593,648.544,624.714,601.566,635.589,574.425,639.132,652.556,649.780,657.097,739.043,753.969,759.225,880.201,839.030,924.967,943.278,922.618,958.568,863.228,901.834,824.006,822.094,861.644,995.060,1525.133,2566.492,3813.696,4477.577,4151.118,2977.076,1819.420,832.690,400.449,280.138,256.375,245.257,238.194,251.627,407.289,1617.511,7365.454,21105.542,44028.401,72652.134,85646.794,79142.894,56507.420,31174.110,12082.554,2745.040,317.958,66.299,39.256,43.591,38.967,31.992,43.449,44.567,39.886,34.570,32.829,34.364,34.918,31.431,35.423,33.380,31.384,36.622,26.724,27.679,31.545,35.807,39.616,38.462,35.755,34.217,39.582,44.220,39.430,40.299,29.393,36.167,34.716,34.853,36.642,32.484,28.084,28.496,33.237,33.108,27.020,26.891,29.089,33.533,31.799,32.568,28.392,35.839,31.811,35.369,33.328,35.587,31.704,36.951,30.879,31.211,32.156,32.109,33.005,24.845,29.375,26.183,27.635,21.161,24.965,26.006,31.473,28.394,25.006,26.461,26.186,27.746,26.800,26.037,23.452,28.715,27.348,37.127,31.013,
336,5127.386,3730.440,4476.398,3748.543,3718.387,2810.315,3734.366,2777.680,3216.568,2588.414,2212.359,1979.571,2124.549,1559.563,1215.028,1184.634,1086.758,1043.616,702.745,847.653,708.787,645.020,581.157,596.733,641.461,551.119,664.105,624.359,632.641,726.945,647.237,704.056,655.330,737.387,823.385,835.489,820.852,941.565,903.643,877.958,862.154,856.845,853.561,806.046,753.608,752.271,1032.622,1598.031,2694.407,3764.594,4216.762,3752.055,2745.252,1461.019,679.720,355.758,267.941,244.145,258.634,249.091,228.523,329.532,1554.280,6703.055,19879.268,45413.296,71084.225,82954.351,77196.820,55883.962,30390.704,10699.278,2492.960,356.353,54.733,48.938,34.208,43.924,28.993,30.775,37.769,29.390,44.872,29.378,31.318,29.286,27.705,37.170,30.453,35.639,29.751,39.754,38.435,34.251,30.085,38.021,38.769,33.651,29.415,36.832,28.924,35.272,35.975,27.598,33.618,29.070,36.638,30.783,36.096,27.957,33.664,30.385,28.348,29.892,24.647,32.617,28.292,30.657,31.626,31.484,30.849,34.739,37.511,37.087,30.656,32.509,34.592,30.844,32.483,33.613,35.843,30.335,29.538,26.897,25.547,27.461,25.652,26.715,26.433,29.823,25.286,25.093,22.358,32.999,29.641,21.175,25.687,27.096,27.635,30.811,31.876,
338,4918.246,5625.319,5034.393,2845.687,3059.250,3469.960,2866.700,2725.046,3220.798,2067.877,2517.077,2216.640,1849.238,1854.018,1377.152,1237.457,1128.096,944.492,949.029,747.904,788.447,680.856,576.975,607.215,552.953,607.478,619.856,572.536,632.718,634.958,620.991,681.257,664.328,777.527,772.556,827.130,819.366,857.243,900.841,881.773,874.550,852.849,795.474,790.352,748.522,681.116,682.207,949.113,1692.249,2688.657,3789.677,4113.144,3514.637,2303.210,1210.284,609.968,330.325,225.482,224.018,238.826,219.520,243.269,312.880,1377.010,6006.955,21055.664,45033.685,66400.635,80438.160,75991.855,54858.846,27739.969,9914.570,2552.157,279.008,59.656,44.024,34.890,40.005,40.446,40.590,36.198,29.340,27.854,35.611,34.677,26.850,32.486,31.240,25.163,30.202,38.493,35.292,29.831,36.817,38.726,35.375,40.585,40.312,33.771,29.314,36.613,31.725,26.577,34.982,32.980,33.630,32.993,29.597,31.014,27.717,28.325,24.036,27.920,30.136,28.619,27.339,29.714,30.185,26.506,29.535,31.143,33.010,32.299,33.418,30.083,34.503,38.023,30.296,35.538,33.547,29.949,27.308,26.294,26.592,26.723,28.213,26.389,27.206,27.299,22.969,23.916,27.635,29.497,29.287,26.605,29.436,25.693,28.454,32.149,35.550,
340,4315.054,5121.317,4097.226,3650.919,4037.886,3657.195,2735.067,2815.617,2751.677,1979.373,2290.924,2075.701,1742.718,1602.991,1441.914,1181.316,1072.460,1061.040,787.002,723.828,709.512,666.157,624.811,623.154,597.265,640.424,607.225,575.691,616.768,637.149,634.989,707.045,654.457,700.971,760.180,814.495,842.390,783.870,838.790,885.106,889.236,824.852,820.203,734.399,700.644,668.959,579.747,680.449,1019.790,1740.755,2808.945,3808.151,3904.391,3105.027,1950.975,1022.962,496.885,269.295,251.987,240.236,215.433,231.159,208.946,309.473,1281.046,6791.512,20816.925,40130.837,64934.992,77908.112,74517.698,51518.689,25818.183,10424.796,2292.483,383.661,52.884,39.655,35.498,41.487,29.418,29.342,30.166,29.520,29.264,36.886,34.179,28.405,31.610,24.442,33.594,29.415,33.412,33.525,38.315,36.382,32.434,42.488,32.999,38.347,35.755,27.477,28.262,27.258,23.659,32.412,26.820,31.131,20.219,29.755,25.712,27.608,28.614,31.911,30.504,28.567,30.717,27.850,34.010,30.144,33.063,29.945,33.004,31.820,31.986,35.916,36.679,33.520,29.688,32.538,28.847,31.483,26.490,28.069,22.753,24.148,23.762,27.493,22.166,25.431,24.449,28.388,26.328,24.298,26.175,26.960,33.491,25.960,26.901,30.697,25.364,
342,4463.047,4967.887,4069.126,3811.201,3821.166,3033.031,2689.813,3171.100,3043.156,2788.951,2340.931,1657.734,1902.597,1520.636,1361.661,1244.163,961.495,989.441,836.486,727.352,656.806,678.498,670.930,647.602,613.893,525.996,607.520,532.862,566.564,608.878,600.890,638.852,701.014,687.594,741.430,754.439,781.995,833.199,865.452,894.735,853.161,857.245,817.063,732.752,720.218,649.812,592.790,581.166,682.428,1056.372,1893.314,3011.936,3679.567,3618.381,2733.034,1709.950,841.043,409.532,242.202,239.647,212.346,226.548,220.406,225.804,256.321,1444.481,6985.314,18341.873,40307.060,61900.476,78403.303,71143.379,47300.377,25805.416,8740.052,2433.986,270.768,41.719,41.346,35.103,33.733,31.737,31.415,36.939,28.951,32.553,37.858,29.116,32.947,25.435,31.574,37.346,31.492,40.332,35.246,39.145,39.056,33.715,30.902,37.987,40.492,28.160,24.055,34.013,29.230,27.995,34.404,28.586,30.024,28.398,28.542,25.082,27.056,29.022,31.493,29.774,33.883,28.080,32.066,28.268,28.172,30.464,28.209,29.682,33.321,32.229,33.450,33.246,33.663,28.693,27.365,29.967,28.554,25.466,23.218,25.470,24.343,25.987,26.362,26.103,26.589,29.953,25.991,25.200,24.284,23.568,30.370,22.602,28.706,28.781,27.772,
344,4141.252,5697.671,3328.662,3733.955,3836.678,2564.638,3518.347,3096.485,1919.454,2394.462,2466.193,1863.344,1522.605,1527.999,1458.411,1235.105,1067.486,988.539,886.335,669.918,643.615,709.473,575.956,565.344,624.545,564.295,545.729,592.530,590.092,617.979,642.827,666.592,665.444,689.882,690.552,766.850,760.499,787.090,821.152,842.670,840.700,801.701,773.321,728.024,703.877,593.253,567.555,508.805,502.893,618.626,1056.927,1949.533,2945.395,3594.222,3432.901,2559.390,1461.098,655.614,347.344,237.577,203.615,213.351,206.076,214.550,204.454,273.345,1205.152,5115.917,16804.366,36058.206,62547.371,77283.069,67805.041,48626.834,23733.549,9969.746,2251.212,249.788,48.676,44.871,28.702,45.401,37.972,31.188,34.989,30.232,33.473,28.659,28.283,31.860,28.626,32.411,37.472,30.438,27.534,36.613,32.398,38.071,38.532,31.976,30.768,29.226,31.733,35.991,30.735,32.939,27.467,32.716,30.293,28.536,26.276,27.409,28.227,24.208,27.114,30.096,30.320,27.098,31.110,27.886,34.174,32.354,31.018,27.443,31.592,36.006,33.176,29.738,30.458,28.353,28.022,27.683,24.491,24.623,24.574,24.026,26.620,30.439,26.470,23.430,26.738,23.684,27.220,24.742,23.639,26.354,28.820,25.559,28.685,32.948,27.268,
346,5585.970,4193.264,3928.252,3638.312,2679.085,2634.109,2887.729,2786.853,2348.723,2902.520,2256.426,1797.166,1743.276,1489.228,1377.939,1190.749,975.149,924.975,871.781,756.550,648.778,664.445,633.386,557.960,523.809,513.914,536.086,565.227,556.901,591.347,625.327,638.427,605.674,692.469,715.859,750.296,758.790,788.411,796.970,829.984,828.515,803.333,756.903,735.567,714.451,639.030,582.435,511.126,484.960,473.395,648.284,1212.837,2020.607,3029.328,3558.010,3170.166,2297.687,1216.252,605.031,313.548,225.348,204.318,208.008,206.381,196.383,195.671,262.580,891.624,5027.096,15464.865,37815.646,63439.984,73909.365,66663.438,44041.716,24775.300,9085.412,2165.224,322.375,49.016,39.745,36.471,35.543,30.044,31.275,28.940,37.604,34.353,31.322,29.701,34.636,35.097,39.578,30.285,31.338,36.966,37.227,32.078,38.921,30.463,29.713,31.464,28.368,29.835,29.720,26.201,29.905,31.954,30.533,26.275,30.636,23.740,29.798,25.391,27.534,24.621,27.953,28.027,32.842,29.357,29.700,30.862,27.684,29.887,31.735,31.481,25.321,30.251,28.102,29.627,29.134,24.733,27.089,24.042,23.985,23.126,24.570,27.065,24.999,28.914,25.817,21.606,25.318,29.688,28.106,27.372,22.521,29.067,27.942,28.439,28.739,
