316,11977.516,9873.827,8966.385,7493.022,7564.181,7763.842,6364.393,6263.472,6490.284,5722.587,5347.062,5320.953,5349.304,4750.294,4203.538,3373.218,2766.762,2245.143,1830.168,1366.520,1168.411,1198.669,1097.776,1091.755,1223.219,1158.541,1258.367,1338.121,1443.059,1560.485,1720.487,1987.883,2230.980,2484.188,2710.437,3026.243,3029.477,3507.776,4025.197,5093.814,6677.971,8105.982,8501.622,7589.880,5699.631,3384.726,2080.030,1418.548,1015.356,873.298,717.573,950.817,3987.901,19747.460,55880.303,101663.876,139435.474,154139.801,149886.462,123179.307,72558.247,26512.506,5005.832,733.593,128.644,82.861,91.760,66.926,53.932,54.228,67.050,63.515,60.631,44.420,42.057,46.364,53.757,56.447,52.166,46.785,54.680,50.815,46.182,41.163,45.183,39.654,49.736,43.714,36.988,36.202,40.022,66.927,57.387,74.239,79.962,79.311,84.305,74.851,79.554,88.847,72.169,80.103,71.777,68.914,69.742,64.709,60.053,62.959,64.899,62.492,64.906,57.552,56.519,58.690,59.679,58.044,52.817,66.958,62.592,62.893,63.949,61.816,70.978,78.627,69.169,74.253,72.894,76.570,73.255,72.014,67.558,63.436,61.697,54.549,52.239,45.341,50.232,45.204,41.440,44.354,42.648,42.134,45.857,42.814,43.669,43.930,41.525,41.756,42.387,47.640,45.729,
318,10743.168,10284.450,9689.340,6692.335,7765.992,6810.489,6590.552,6265.467,5862.766,6069.834,5484.852,5503.610,5306.724,4562.327,4032.943,3406.883,2674.535,2118.608,1883.820,1454.993,1221.997,1216.257,1136.614,1107.651,1149.237,1170.885,1260.806,1348.899,1523.806,1651.391,1736.805,2032.919,2221.599,2559.357,2791.847,3042.875,3051.383,3242.352,3563.252,4260.127,5362.627,6776.395,8054.523,8183.599,6836.401,4699.491,3001.191,1760.222,1186.064,899.083,737.868,662.855,860.001,4299.363,21437.080,55161.195,102921.633,140432.907,156669.101,159641.611,127451.566,69905.093,21350.567,4674.250,661.441,104.236,91.641,71.381,65.288,59.132,52.999,52.446,53.191,56.811,51.658,48.907,49.964,48.427,54.739,40.117,46.534,45.152,36.771,40.276,42.204,39.743,37.884,50.632,39.205,43.395,53.182,62.668,56.732,59.187,62.980,81.324,81.569,77.552,88.222,72.869,74.985,74.260,71.667,70.042,63.678,59.082,59.342,63.352,60.888,59.934,57.018,55.892,54.159,62.235,56.460,54.040,51.789,58.865,59.373,65.849,67.519,63.487,71.515,72.160,68.314,66.797,75.425,82.867,73.177,74.547,68.624,65.703,62.893,55.197,46.492,45.116,49.109,46.790,43.978,43.106,41.859,38.266,36.405,40.221,40.139,42.030,40.795,43.045,44.180,51.034,52.448,
320,9853.258,9100.365,9940.407,8429.099,6525.293,6846.261,6687.177,6293.726,5974.710,5858.549,5494.778,5599.853,5393.527,4589.017,4259.719,3666.965,3055.383,2033.833,1818.864,1351.914,1343.301,1166.312,1151.071,1050.277,1151.359,1172.630,1274.132,1372.747,1489.154,1565.240,1797.318,2016.605,2290.062,2502.417,2780.166,2853.769,3057.531,3277.394,3507.374,3748.889,4198.714,5312.583,6831.498,7821.241,7800.758,5963.107,4142.308,2441.474,1482.268,947.144,801.089,698.407,634.858,868.674,4634.994,20820.803,56410.888,104807.597,135934.214,164572.368,168819.212,124900.293,57040.978,19241.471,4163.274,506.380,90.588,83.642,61.905,59.222,57.401,55.239,52.919,54.455,57.901,50.947,45.720,41.470,46.816,52.596,52.261,34.272,49.076,45.570,41.205,36.731,42.786,34.717,37.943,43.426,49.948,49.366,63.187,62.844,52.995,66.783,78.500,79.309,81.274,71.918,74.012,67.795,73.447,64.014,57.063,69.793,66.673,57.369,59.325,56.639,59.112,59.374,57.927,55.018,63.247,54.621,55.820,54.892,65.677,65.967,63.761,67.947,72.363,71.729,69.041,75.330,78.421,83.094,83.345,74.233,69.936,62.217,63.306,52.184,50.603,43.387,46.937,46.090,47.963,43.200,39.812,41.098,45.079,41.202,40.355,44.956,46.833,38.795,48.758,48.066,46.388,
322,11482.424,8656.348,7866.632,7793.206,6445.174,6200.810,7573.452,5733.067,6045.125,6099.922,5902.683,5510.641,5264.225,4844.606,4535.466,3468.332,2778.607,2077.713,1796.369,1418.997,1298.767,1167.347,1127.170,1129.886,1090.062,1180.856,1195.827,1347.583,1570.369,1616.715,1827.765,2063.842,2186.634,2492.329,2857.201,3021.510,3087.304,3231.971,3294.523,3407.766,3708.640,4092.776,5371.957,6803.242,7510.516,7270.798,5555.064,3594.401,2104.931,1229.291,889.035,727.865,639.140,556.923,795.885,3282.099,19095.715,54904.837,92869.464,138240.283,173780.736,173356.306,112885.427,57373.429,21005.079,4445.190,563.777,92.638,73.257,61.218,64.902,45.445,54.205,45.546,45.671,42.554,40.369,42.732,57.668,54.560,43.238,35.743,38.809,35.678,46.351,36.663,39.210,32.013,40.139,39.437,45.185,52.388,47.218,59.213,61.417,65.977,69.688,76.010,78.305,70.038,70.068,66.061,69.035,74.624,61.803,63.894,53.449,53.651,52.458,56.645,58.826,53.065,54.366,60.555,55.257,52.509,62.323,59.227,58.409,60.122,67.710,67.888,70.857,72.266,63.898,72.877,76.205,76.416,77.766,74.212,70.381,70.731,60.233,55.083,48.880,50.410,46.642,42.670,45.089,40.662,41.295,41.454,40.117,34.555,44.525,44.664,41.113,47.237,43.774,49.547,51.085,
324,9143.812,8366.399,8180.000,7136.312,6211.865,6867.229,6723.901,5758.347,5751.626,5922.685,5724.729,5374.041,5070.884,5097.641,4224.149,3589.865,2706.766,2238.001,1907.858,1431.752,1240.002,1216.353,1184.067,1077.538,1145.778,1232.565,1235.723,1331.892,1496.019,1589.609,1801.633,1992.568,2241.206,2488.393,2669.425,2952.294,3048.227,3228.091,3323.779,3487.012,3379.177,3624.321,4318.890,5453.520,6592.089,7317.776,6436.466,4798.439,2994.304,1610.405,1041.102,766.508,639.780,552.065,520.257,727.850,3521.341,21085.067,49487.691,95848.005,147677.967,178922.395,158508.160,103258.802,53881.235,18006.159,3767.398,630.642,97.928,73.203,67.948,52.621,47.730,45.380,51.816,44.472,43.420,50.344,45.251,48.859,47.586,44.614,41.068,37.944,40.416,32.608,39.351,40.368,47.225,39.581,40.308,49.886,59.565,59.077,59.961,62.341,69.462,63.686,73.364,69.209,72.261,67.692,62.369,60.520,67.969,57.446,52.847,59.767,57.385,58.594,52.555,52.871,57.331,55.753,57.309,57.341,62.005,57.555,61.272,59.822,68.197,66.156,67.944,70.423,71.509,71.404,73.121,78.769,76.562,74.757,73.853,64.908,60.383,56.560,50.992,45.574,46.868,48.396,49.093,47.195,42.692,41.199,44.603,38.798,41.599,42.960,36.903,41.676,50.975,46.022,51.868,
326,9721.019,8650.941,8273.030,6890.154,6114.514,6069.084,6013.121,5761.187,5682.905,5778.243,5680.914,5261.160,5259.971,4855.189,4339.881,3523.195,2899.418,2487.619,1817.761,1394.775,1266.502,1145.478,1065.969,1079.691,1122.425,1308.546,1210.081,1265.012,1439.974,1642.779,1718.688,1987.830,2173.079,2566.417,2581.979,2929.263,3056.733,3207.301,3321.703,3320.898,3359.907,3262.250,3541.986,4164.037,5440.251,6501.111,6792.919,5766.281,4077.410,2432.688,1354.317,832.341,665.457,570.949,494.912,515.968,723.555,4122.522,18543.077,51913.607,102650.937,154855.522,177898.220,146771.572,97848.875,49095.260,16137.149,3762.611,442.448,72.965,62.119,52.963,59.161,56.453,42.583,49.531,52.853,53.798,40.120,33.724,51.333,40.852,33.120,46.845,28.633,30.098,37.877,43.043,33.859,41.023,43.402,51.772,49.122,56.591,67.726,73.461,60.321,60.841,60.340,69.404,63.651,68.038,64.492,64.012,57.992,54.595,61.841,56.882,53.520,60.719,50.086,53.696,57.248,50.328,53.747,60.115,57.470,60.910,60.683,61.275,66.672,67.551,70.209,67.428,70.737,70.508,75.243,78.916,78.483,72.213,73.555,64.056,60.568,54.318,51.223,50.908,43.317,48.251,41.612,45.116,45.990,39.724,43.080,42.987,39.800,44.513,39.310,43.301,44.124,42.058,46.508,
328,7761.779,7720.314,7264.623,8111.178,6935.710,6447.176,5713.062,6217.777,6060.835,5692.094,5967.820,5164.460,5485.984,4716.286,4053.531,3404.525,3008.920,2303.713,1911.467,1543.963,1330.652,1117.927,1174.842,1103.917,1135.419,1192.450,1222.410,1396.166,1410.489,1589.839,1727.831,2007.726,2142.940,2461.777,2627.781,2836.183,2942.361,3226.867,3257.197,3185.243,3304.409,3165.221,3156.177,3504.147,4085.614,5310.384,6264.099,6316.185,5228.731,3590.659,1986.016,1096.163,766.552,615.354,536.401,472.619,486.917,685.330,2817.233,16455.950,51290.246,102173.298,163111.495,165279.341,141807.332,97298.692,50389.692,18609.627,3448.518,454.551,78.682,73.943,52.555,59.436,44.541,50.868,47.892,37.785,42.938,43.010,39.106,44.667,38.963,36.782,30.847,38.263,32.992,35.814,33.403,38.604,42.947,48.575,50.276,55.537,55.056,56.495,59.905,65.794,69.906,71.237,64.909,62.870,63.189,64.951,56.986,60.836,53.015,55.036,57.043,52.098,58.555,56.468,50.285,51.476,54.738,57.098,57.745,57.162,59.977,59.749,65.497,67.362,67.835,68.336,65.878,65.842,76.788,79.192,73.611,77.290,66.707,66.753,61.379,58.139,51.468,49.369,45.453,42.826,44.912,39.723,43.662,40.790,42.973,44.765,37.036,43.014,38.014,40.326,44.298,45.786,46.213,
330,9691.084,8409.257,7012.436,7329.245,7873.239,6552.467,6130.415,5376.877,5605.893,5650.259,5392.100,5481.547,5282.014,4395.194,3862.459,3379.288,2924.817,2301.916,1907.173,1470.127,1298.557,1214.177,1123.617,1151.517,1050.620,1131.173,1185.650,1367.085,1452.211,1525.980,1675.384,1936.189,2145.204,2341.136,2561.340,2853.726,2833.651,3158.106,3193.627,3224.764,3229.506,3130.802,2952.632,3016.284,3302.459,4029.127,5166.709,5835.239,5775.723,4451.713,3038.501,1632.289,1034.426,673.362,574.943,509.770,436.877,455.638,616.912,2755.952,17581.039,51875.392,113572.334,148107.449,153312.207,137265.841,95585.837,51623.225,15506.419,3128.951,488.269,89.119,56.784,55.757,52.904,45.044,46.809,34.808,42.052,47.333,45.854,42.803,46.548,36.502,40.785,36.358,35.591,34.299,34.798,44.744,44.583,50.832,43.690,54.609,55.994,70.024,64.413,60.978,57.718,65.208,54.613,72.986,54.874,60.303,61.635,59.092,58.154,57.667,53.528,58.517,55.545,61.320,56.462,59.382,47.445,56.747,55.088,59.915,59.907,60.600,61.899,66.014,64.160,66.643,65.898,64.012,70.567,77.475,75.194,72.223,67.953,66.560,60.238,51.153,47.012,47.593,42.790,44.678,38.885,45.870,44.089,43.173,40.917,44.467,44.343,43.465,40.393,44.081,39.602,46.966,44.640,
332,9072.289,7322.986,8418.295,6914.539,5942.267,5913.249,5991.445,6053.268,5385.874,5670.556,5714.387,5046.425,5143.337,4693.837,4163.557,3684.045,2917.915,2339.771,1902.602,1571.047,1354.320,1185.312,1061.689,1214.503,1017.402,1192.562,1298.019,1268.193,1452.860,1496.868,1705.230,1969.046,2074.619,2306.802,2585.513,2736.391,2876.179,2939.296,3128.883,3185.622,3120.437,3041.519,2929.452,2857.190,2784.858,3173.386,4009.717,4980.528,5676.650,5125.309,3978.637,2454.551,1453.401,827.986,582.813,541.450,458.055,474.459,423.583,564.265,2752.123,16654.129,58691.795,100378.095,132156.544,146915.640,133952.025,94237.533,43662.580,13787.725,3063.038,471.337,79.143,48.662,53.348,48.679,49.622,41.077,49.675,43.087,38.700,38.101,46.415,37.780,30.938,36.428,39.816,32.381,41.199,36.286,38.596,49.364,49.409,61.673,50.611,58.344,63.908,65.713,63.167,62.354,59.759,65.104,64.631,57.948,59.545,52.099,53.538,55.251,49.528,52.158,56.296,47.509,52.925,54.193,55.507,45.492,54.808,51.734,57.781,59.086,63.414,63.557,64.564,68.425,61.739,71.250,71.623,75.238,71.982,75.563,67.136,66.327,62.495,55.964,49.098,48.278,46.784,41.909,45.093,41.915,42.693,38.988,41.938,37.067,42.262,40.450,41.374,38.868,38.996,42.276,43.986,
334,8029.131,6371.964,7290.185,5892.230,6826.259,6630.265,6399.293,5903.807,5584.173,5549.936,5491.988,5533.686,5222.295,4686.316,4382.746,3590.315,2879.793,2401.810,1810.350,1550.890,1365.412,1277.326,1127.553,1091.737,1106.167,1157.133,1232.697,1271.776,1419.622,1561.807,1685.822,1806.027,2025.690,2247.591,2521.934,2757.243,2734.813,2955.349,3061.851,3174.919,3148.452,3059.213,2900.074,2839.797,2619.096,2696.549,2978.319,3832.059,4808.966,5266.779,4698.891,3482.958,2217.507,1211.348,747.487,565.112,495.371,471.788,433.167,400.977,563.508,2239.819,16516.691,47900.859,83844.927,122909.512,142543.580,131842.021,87908.914,42350.024,15034.979,3070.054,440.786,78.278,53.163,54.195,36.886,44.927,44.936,36.385,41.943,39.626,45.931,39.219,42.104,35.933,38.555,37.783,39.439,41.572,36.267,41.519,48.859,55.915,48.643,59.142,61.349,60.604,61.795,57.930,55.115,51.860,56.249,59.619,55.576,56.945,50.091,52.555,47.436,48.281,49.539,48.189,47.931,49.521,54.148,52.766,54.903,60.784,58.894,57.768,61.402,65.709,61.646,68.360,69.462,66.556,71.736,77.687,76.531,66.277,73.558,61.592,58.888,52.987,48.777,49.326,43.220,47.261,40.824,48.648,40.913,38.630,43.540,38.607,40.758,40.711,38.954,37.596,39.787,48.436,44.230,
336,8452.844,6171.747,6191.449,6965.714,5763.074,5126.003,5648.600,5546.691,5603.678,5349.336,5689.565,5278.104,4836.223,4482.663,4041.015,3610.325,2811.852,2489.190,1944.363,1617.027,1344.051,1287.070,1205.420,1147.163,1104.346,1153.151,1145.069,1207.187,1413.703,1456.249,1610.054,1823.697,2043.554,2190.095,2555.344,2683.081,2756.919,2969.273,2959.994,3019.553,3070.978,2979.987,2873.167,2793.354,2657.949,2408.896,2488.434,2825.541,3747.555,4697.447,4904.995,4288.783,3214.208,1873.912,1062.425,663.889,523.414,488.405,440.233,417.034,370.510,529.588,2225.293,13027.887,38989.910,77016.159,116878.301,133959.606,122506.349,82538.771,42910.267,14708.828,2874.541,436.769,73.864,54.062,42.641,46.664,48.188,46.574,43.398,43.458,34.521,27.597,35.513,39.640,36.446,35.874,38.565,38.204,30.157,41.042,42.038,42.493,50.117,43.214,58.218,49.895,61.637,59.150,50.408,53.886,51.217,51.955,45.664,51.821,51.437,48.120,55.284,45.093,52.701,53.585,47.764,49.321,45.646,56.222,51.150,56.733,53.940,55.771,60.827,58.741,59.595,63.230,64.737,67.762,68.011,79.308,77.430,68.525,65.006,66.543,60.960,53.939,48.558,48.756,44.864,44.755,46.660,47.386,42.438,41.011,40.905,39.396,42.649,41.294,43.586,39.834,43.071,43.967,43.753,
338,7675.228,6740.126,7030.941,6669.072,5933.634,5359.534,4921.785,5732.448,5370.619,5423.413,5569.150,5192.762,4794.688,4555.104,4238.441,3625.628,2930.514,2439.793,1872.228,1550.484,1402.575,1379.801,1125.484,1135.876,1061.653,1126.323,1204.774,1260.158,1361.572,1485.018,1694.222,1736.094,1989.050,2204.472,2296.786,2612.679,2671.552,2776.043,2904.283,3086.268,3049.829,2915.890,2769.907,2638.106,2518.201,2312.693,2131.261,2226.006,2738.052,3643.208,4450.080,4710.263,4002.910,2732.992,1564.997,974.617,603.692,545.773,476.921,452.381,408.856,357.309,475.859,1853.487,10597.230,35623.941,70929.680,104367.875,125657.775,115359.864,81148.388,42237.206,13894.036,3046.484,386.034,73.696,54.296,53.417,46.493,43.239,40.391,42.602,43.512,38.927,34.304,36.813,37.303,37.799,31.935,35.137,38.753,50.827,51.771,49.951,52.802,51.059,51.571,57.138,56.797,49.668,53.329,49.095,54.298,52.889,45.375,51.635,48.478,41.758,49.909,45.195,55.387,49.186,44.362,48.153,56.305,47.561,47.710,58.841,49.939,57.187,57.702,65.376,63.922,68.576,65.111,59.566,72.069,72.480,72.684,72.543,69.489,60.475,56.005,58.869,47.169,49.313,48.447,44.640,44.004,46.980,42.545,37.284,41.754,36.945,40.283,42.588,39.917,45.136,37.974,43.096,47.927,
340,7492.284,6390.033,5769.409,5738.679,6094.935,5141.156,5849.385,5262.852,4780.451,4956.048,5211.128,4973.679,4915.428,4289.861,3986.329,3326.523,2795.641,2373.954,1785.247,1580.645,1410.017,1361.481,1183.687,1113.372,1033.475,1039.872,1072.117,1238.312,1385.413,1431.286,1603.825,1866.075,1952.306,2128.700,2277.248,2468.478,2645.665,2763.256,2871.247,2897.008,2941.864,2845.741,2800.410,2639.359,2505.188,2223.576,1961.874,1919.865,2073.888,2656.677,3573.696,4387.304,4538.031,3506.124,2398.399,1416.741,822.362,578.546,482.250,445.473,415.403,397.071,349.751,427.924,1508.490,9655.289,31724.135,59736.026,97577.102,117678.467,110147.632,80439.494,43608.192,15156.152,2843.786,444.288,65.003,56.794,45.084,43.434,37.566,33.320,44.400,38.859,39.102,35.951,34.682,35.459,37.834,36.977,45.248,47.607,47.489,47.236,57.840,48.075,58.670,49.646,52.267,55.296,54.307,55.015,48.644,47.776,48.307,50.186,43.266,46.724,51.395,42.396,47.263,43.047,43.462,47.737,49.313,49.258,54.980,49.064,48.989,52.301,58.441,57.063,56.568,59.530,70.866,68.179,69.870,74.092,71.390,69.911,61.338,58.075,56.759,53.035,48.025,48.670,45.290,50.319,49.239,45.306,41.973,43.005,37.198,40.506,43.341,40.987,42.892,41.329,41.411,44.275,45.288,
342,7921.159,7720.331,6118.934,5128.916,5638.524,5302.509,5434.357,5424.631,4665.329,4632.080,4961.343,4851.683,4848.226,4285.107,3883.342,3348.167,2736.195,2383.833,1924.486,1598.533,1469.980,1346.913,1185.737,1188.388,1069.469,1062.775,1213.571,1266.345,1308.065,1376.679,1554.808,1643.853,1856.656,2034.027,2291.033,2490.976,2575.642,2627.733,2832.963,2823.994,2906.367,2838.638,2794.626,2557.782,2475.851,2241.555,2039.030,1782.267,1711.380,1965.886,2617.443,3622.146,4161.012,4107.220,3148.565,2092.059,1181.361,688.970,555.848,491.317,421.368,394.854,342.447,346.450,427.647,1611.772,9232.954,26274.041,57338.408,92987.719,108067.492,105464.302,79979.183,43514.988,12458.859,2613.020,390.843,60.624,47.711,46.255,38.209,40.146,41.720,39.195,40.369,33.829,31.527,41.126,37.340,40.540,37.407,39.536,46.078,58.043,45.903,52.468,45.538,50.321,53.314,57.582,56.862,50.331,54.129,43.471,50.349,51.109,46.043,48.380,44.576,47.553,42.919,53.900,46.285,44.080,46.512,51.294,47.003,45.145,46.381,49.645,51.951,55.352,59.166,63.945,65.883,62.782,65.154,66.864,75.634,68.746,64.639,59.072,56.501,53.454,44.006,48.747,46.529,49.902,47.300,45.077,42.481,42.044,39.985,39.241,46.687,39.178,39.820,43.850,41.205,44.159,43.859,
344,8003.668,6118.716,6823.205,5278.749,5726.059,5175.175,4696.514,5099.163,5538.557,5190.085,4897.741,4542.748,4380.201,4112.683,3882.187,3279.866,2836.627,2326.399,1848.605,1720.442,1459.159,1326.143,1253.829,1129.888,1123.175,1149.232,1177.488,1203.661,1374.170,1365.632,1527.683,1701.019,1817.611,1979.169,2209.728,2364.405,2413.341,2591.555,2655.661,2763.785,2733.625,2667.592,2587.408,2536.390,2370.498,2225.304,2008.815,1732.099,1568.692,1531.185,1885.546,2738.490,3526.833,4086.913,3882.676,2956.067,1820.568,1006.934,680.966,530.916,472.076,414.434,393.487,392.015,343.600,383.727,1379.327,6304.193,23173.459,51396.676,79098.001,100088.877,108946.479,85144.929,41499.206,13053.921,2851.574,368.185,62.338,53.540,45.188,45.684,43.030,44.402,39.700,32.213,33.805,32.857,36.789,40.861,38.387,41.748,41.358,44.384,39.808,51.351,50.811,45.308,42.609,56.548,52.638,53.182,45.687,53.199,45.743,48.033,51.444,49.470,49.010,40.608,42.805,48.038,45.212,46.611,44.860,45.659,49.665,45.992,53.393,52.600,53.646,55.188,56.966,58.757,59.555,60.888,68.173,66.714,66.715,73.935,63.285,61.477,56.268,47.637,48.794,44.809,46.411,49.071,50.112,44.709,45.500,40.240,44.498,42.876,44.849,36.912,48.043,41.710,37.340,40.368,46.180,
346,7646.595,6780.660,5702.774,5001.518,5582.217,4637.834,5000.817,4599.168,4647.551,4456.431,5055.052,4714.113,4611.653,4326.545,3671.331,3344.245,2632.692,2399.620,1908.955,1670.960,1464.331,1310.315,1254.663,1228.262,1206.559,1148.184,1181.659,1205.881,1293.329,1392.961,1478.167,1600.131,1790.628,1889.874,2129.089,2271.333,2381.013,2448.124,2559.111,2691.562,2740.178,2611.536,2573.657,2517.399,2392.889,2158.054,1949.186,1728.321,1483.358,1356.746,1435.114,1940.133,2650.878,3593.177,4027.985,3618.841,2670.882,1636.143,968.427,634.851,488.229,479.689,422.918,398.701,358.826,339.294,366.741,1145.875,6280.678,21777.002,42205.959,71379.773,100326.877,109805.458,77905.889,38698.687,12865.753,2704.343,426.699,60.834,45.678,53.329,46.784,31.683,36.918,30.713,36.373,35.811,37.282,44.111,41.228,39.647,49.467,42.228,46.386,48.119,48.464,45.288,49.686,47.887,44.500,43.085,48.990,44.780,46.207,47.820,45.702,38.793,42.099,48.657,42.261,46.587,46.613,44.371,41.999,49.242,48.545,48.451,50.458,51.645,52.160,52.103,55.393,58.523,61.734,57.271,60.618,64.593,71.037,66.876,58.047,59.017,57.472,50.408,46.941,46.420,48.848,40.998,46.002,43.925,44.231,43.222,45.969,45.706,44.810,42.820,38.362,37.639,42.938,41.275,45.927,
348,7041.903,4356.912,5355.762,5314.072,4712.626,5215.574,4810.931,5093.471,4647.810,4800.250,4378.729,4723.554,4206.003,3957.043,3378.240,3235.770,2608.612,2174.066,1992.668,1625.117,1424.481,1286.885,1164.877,1129.006,1236.453,1149.914,1133.479,1193.520,1227.683,1334.213,1461.321,1534.984,1661.730,1856.408,2040.076,2201.105,2285.301,2509.058,2448.713,2564.197,2597.606,2527.462,2465.436,2361.978,2289.917,2114.772,1959.828,1720.427,1520.819,1303.445,1217.606,1448.934,1976.544,2813.303,3605.872,3869.336,3259.500,2231.027,1417.833,815.096,590.467,484.537,450.442,419.034,369.211,351.882,331.883,378.361,1346.256,6966.455,19086.238,40701.746,72070.837,100403.394,101178.454,68967.175,34561.553,10753.882,2536.621,390.360,64.113,47.097,39.482,42.050,39.569,35.453,33.249,39.907,35.209,36.863,36.889,41.103,46.739,46.309,48.884,48.598,48.841,54.400,46.786,50.731,44.876,42.247,49.242,46.040,45.082,43.464,44.212,48.110,44.316,41.399,43.030,41.932,50.836,46.294,44.180,46.017,48.628,43.542,46.243,50.165,53.795,53.874,54.208,54.299,55.928,55.844,64.147,62.216,63.579,63.741,59.952,57.700,52.276,54.981,47.097,43.033,47.744,49.837,48.604,44.754,47.273,40.741,46.630,46.352,42.637,42.961,39.043,46.332,43.439,42.847,44.657,
