312,9806.008,8442.681,6295.889,5512.343,5081.172,5295.642,4456.985,4046.513,3809.789,3313.539,3548.485,3062.141,2270.246,2251.806,1800.455,1790.110,1355.018,1216.467,1123.021,900.954,909.952,788.920,606.473,611.633,514.843,557.502,535.512,568.639,588.905,581.501,641.021,663.655,706.505,858.544,921.324,1070.687,1500.760,2617.288,4241.716,6268.837,7253.309,6825.318,4868.312,2829.122,1504.390,736.558,453.477,433.712,394.869,584.876,2463.674,12152.200,29431.246,61177.219,95388.223,110023.572,103097.079,70512.444,40050.182,15413.405,3927.903,583.792,138.395,92.303,95.073,87.109,77.882,77.041,68.183,72.395,71.551,61.795,59.991,72.465,65.486,42.604,59.583,57.360,60.249,56.007,54.661,56.378,60.789,53.433,58.125,50.430,56.843,59.911,49.503,44.053,51.499,54.220,56.996,58.837,66.070,71.357,71.277,58.900,63.242,62.976,54.401,64.250,60.901,44.481,56.849,48.186,47.659,42.473,41.845,40.802,46.000,40.556,45.178,41.827,47.504,41.379,34.934,40.116,43.507,41.697,46.728,46.460,48.201,44.751,47.236,45.377,43.694,50.482,46.816,46.676,44.470,39.433,37.656,36.399,37.240,35.781,36.111,36.708,39.625,35.290,31.765,36.294,34.550,37.217,35.942,36.064,35.915,31.672,35.177,34.073,32.055,
314,8116.718,7826.545,6618.012,5123.285,4427.790,5012.371,3637.199,4319.956,3695.149,3462.526,2902.760,2779.929,2488.925,1929.158,1832.995,1626.222,1409.016,1327.510,1000.739,908.763,845.363,880.822,749.156,636.374,537.931,539.736,510.187,549.291,560.603,687.152,559.961,713.725,721.304,827.251,912.433,972.137,1074.732,1552.472,2668.432,4408.890,6146.754,6974.010,6227.319,4376.142,2533.447,1167.734,570.112,445.078,407.800,423.155,596.021,2769.226,9742.834,29136.259,60596.489,91330.353,111488.151,105115.861,75340.966,38825.801,14004.424,3469.729,526.213,143.661,99.066,93.148,70.168,81.931,66.707,67.893,60.721,55.641,53.301,67.070,61.150,61.693,44.380,62.090,62.496,58.834,48.990,55.217,53.762,54.790,61.285,43.251,53.141,58.244,53.392,42.352,40.037,56.453,58.013,62.766,62.232,58.828,68.183,73.045,58.132,59.642,58.993,58.406,50.594,43.897,55.494,46.578,38.248,46.208,43.171,42.716,40.625,39.973,37.044,42.810,39.882,39.410,38.098,45.999,42.556,43.260,47.151,42.419,39.900,44.068,42.969,44.003,46.486,51.144,41.733,36.810,44.404,39.001,41.562,38.502,36.679,30.875,35.807,33.763,37.445,35.047,39.612,37.341,37.642,40.127,35.736,34.530,38.042,35.510,31.894,38.500,36.746,
316,7338.656,7083.896,6884.262,5714.937,4862.210,4895.151,4902.373,3426.328,3312.703,3554.859,3011.121,2746.637,2277.247,2055.445,1512.374,1587.485,1474.563,1291.022,854.480,821.799,719.925,688.512,617.912,637.025,589.155,468.808,510.950,501.587,550.266,491.214,602.588,625.850,685.601,816.414,835.172,906.728,905.952,1105.249,1579.590,2779.492,4501.365,5955.345,6582.284,5558.488,3891.757,1915.794,924.980,513.298,380.235,360.554,380.955,573.384,2150.294,9862.961,28892.254,56947.640,90960.940,127557.025,111614.036,72888.141,36234.283,13943.370,3587.093,608.975,136.315,90.569,82.080,68.515,70.512,80.353,75.787,64.659,69.789,63.222,65.604,53.026,54.019,53.544,51.522,56.255,56.472,44.438,50.996,58.151,44.161,43.548,51.898,51.533,53.623,49.630,60.361,50.434,50.754,66.477,59.941,68.599,57.679,63.721,63.359,55.715,51.626,56.230,52.619,47.583,47.452,43.833,36.164,43.106,40.998,38.562,43.736,43.079,34.952,42.149,36.521,33.899,39.460,43.669,42.999,48.043,43.619,44.375,43.358,44.143,46.034,41.635,44.956,44.261,44.421,43.257,41.669,39.110,35.631,38.763,37.879,31.986,32.048,34.709,36.048,36.348,38.953,35.167,35.932,40.904,34.976,37.763,37.192,32.263,30.024,32.461,30.354,
318,9419.238,7408.934,6416.114,5831.470,4181.969,3975.503,4522.622,4309.381,3373.515,3429.646,3161.739,2536.171,2290.777,2041.405,1616.625,1394.058,1373.769,916.373,929.987,813.590,805.151,759.366,605.658,565.408,534.426,504.018,563.853,484.638,490.463,529.437,578.642,617.617,664.329,713.336,778.364,827.274,835.487,938.112,1133.030,1698.148,2989.186,4501.517,6122.610,6143.075,5226.655,3149.670,1651.845,807.436,435.742,348.051,387.964,347.421,530.660,2367.288,10429.926,27849.118,58537.348,128336.521,139446.451,112295.433,72232.532,38006.399,15104.361,4890.612,1321.617,113.735,87.568,81.827,67.563,72.845,72.284,65.425,79.684,60.322,53.780,56.334,54.931,52.298,48.836,60.484,56.953,50.562,53.187,48.882,40.192,47.450,38.956,41.214,51.610,45.701,51.749,51.102,58.469,59.459,57.916,49.235,47.172,56.227,51.827,54.331,52.179,49.837,53.900,40.388,41.532,45.581,41.770,44.324,43.668,35.765,39.170,45.836,38.544,39.032,36.547,33.412,40.024,35.491,38.889,37.983,39.978,43.596,45.139,44.539,42.523,40.263,39.217,41.329,41.623,39.382,38.049,42.907,40.595,34.634,33.374,36.072,29.477,37.909,34.283,36.391,31.619,31.846,35.924,35.518,36.461,31.155,32.496,32.834,35.924,34.794,32.462,
320,9843.386,7574.331,6758.867,4596.195,5544.591,3449.936,4763.011,3421.820,3056.921,3497.106,3233.208,2696.084,2612.852,2166.441,1728.004,1497.412,1273.422,1083.394,966.633,894.383,761.442,622.331,678.135,556.458,487.044,503.391,527.461,546.056,519.181,495.468,522.679,604.563,599.820,751.597,817.663,812.694,818.888,823.675,872.163,1137.430,1900.735,3061.039,4844.900,6124.840,5834.424,4513.120,2673.451,1357.698,627.128,359.048,338.505,309.766,332.219,516.333,2543.167,9545.223,28470.636,108055.044,147721.633,147498.877,121356.380,83671.618,47132.927,23604.208,9994.736,461.768,94.626,79.721,65.207,70.964,72.361,69.381,64.849,49.400,56.283,54.691,54.260,56.483,52.432,54.866,57.916,52.219,52.674,41.514,37.238,43.978,50.233,46.232,41.815,44.063,46.844,50.914,49.301,54.173,50.920,52.830,61.701,54.664,52.710,48.580,52.257,52.910,51.346,50.170,45.794,41.427,45.732,44.891,39.877,48.282,39.273,37.557,35.529,37.367,38.755,34.563,39.937,37.487,39.114,41.439,42.112,39.608,44.431,37.898,37.323,45.643,46.038,46.988,42.430,40.693,36.541,42.776,32.693,32.469,35.294,34.600,27.845,35.062,33.473,34.548,32.458,36.112,35.323,33.619,34.019,31.764,30.338,29.498,32.735,36.239,32.331,
322,8377.205,6843.908,5251.572,5382.414,5154.501,4937.298,4253.653,3536.144,3124.562,3126.863,2770.592,2635.612,2497.824,1922.554,1829.505,1612.265,1288.438,1062.993,1099.193,847.081,711.139,765.558,606.109,509.524,516.293,488.469,518.626,540.327,491.089,505.747,572.283,541.660,664.633,691.551,755.438,792.399,789.920,753.731,839.750,907.855,1122.912,1725.677,3087.604,4897.684,5718.569,5504.654,4072.574,2415.372,1186.281,531.067,321.295,308.208,325.454,295.657,502.566,1942.086,8659.482,66675.979,124583.988,159111.548,162854.761,140759.792,104572.685,69197.788,38707.235,3779.996,478.177,102.538,87.418,66.513,71.023,71.149,64.536,62.682,55.519,60.253,56.462,57.980,57.268,51.892,53.179,51.983,48.580,43.376,50.929,40.850,47.068,44.173,47.490,49.954,39.138,45.923,52.361,58.169,56.372,56.947,54.589,51.443,50.691,48.237,41.025,48.897,48.084,45.137,42.267,39.823,45.033,39.665,41.640,38.533,40.005,42.402,41.077,35.144,39.012,42.433,36.233,41.701,38.487,40.087,38.333,40.509,44.742,37.172,43.279,39.310,45.654,46.034,38.468,40.377,35.767,37.691,37.592,33.068,31.578,34.101,32.398,33.074,37.454,34.919,29.778,33.052,33.970,37.360,31.644,28.121,30.479,32.204,31.915,36.193,33.901,
324,8162.299,7046.986,4861.461,4851.095,4780.704,3447.321,3425.699,3803.512,3466.766,2884.446,2619.269,2599.936,2352.929,2479.241,1856.224,1369.058,1351.899,1011.262,1039.679,776.271,703.413,693.440,611.925,487.223,554.723,492.511,490.281,501.236,517.179,505.877,555.610,567.936,654.215,692.075,744.345,728.249,742.708,762.226,782.658,758.288,822.817,1163.830,1963.674,3460.957,4733.123,5604.369,4969.487,3557.662,1899.353,892.400,440.412,284.154,269.803,270.392,322.497,454.028,2173.859,31007.215,77558.061,127571.777,161938.087,167523.332,150784.811,118968.522,76586.487,12740.476,2890.049,470.602,83.197,68.512,64.481,61.510,59.024,59.733,60.724,58.303,46.076,54.021,56.938,45.440,49.700,53.177,48.540,41.154,49.046,42.889,41.234,45.157,49.859,40.957,46.193,47.774,39.084,56.647,50.390,56.709,49.689,51.728,46.576,50.961,43.638,48.532,42.699,35.204,38.520,41.250,38.900,39.851,35.956,37.549,37.282,37.214,34.282,42.096,38.752,35.040,31.035,44.034,34.654,34.153,38.455,40.123,40.782,39.617,40.324,39.953,41.532,40.533,42.412,38.404,38.636,39.042,35.959,31.621,29.252,29.031,33.224,33.846,30.275,32.256,31.325,35.106,31.503,31.308,32.753,29.046,29.297,29.730,29.956,30.471,30.964,
326,6831.273,5405.611,5152.349,5005.056,4269.829,4190.636,3843.004,2970.505,3439.662,2725.345,2706.227,2496.020,2205.455,2088.483,1691.019,1576.501,1280.041,1106.054,909.891,873.049,773.010,636.873,593.970,480.769,516.844,544.441,506.188,487.303,519.793,487.410,508.422,535.097,601.511,674.369,689.130,805.980,709.636,775.951,704.035,722.616,720.429,778.298,1189.487,2129.315,3462.244,4907.742,5361.065,4524.573,3029.237,1589.789,756.242,387.968,284.252,253.928,264.133,279.556,456.746,8538.420,33067.568,72187.594,114672.635,143894.766,157235.564,146621.639,111061.665,31080.001,10746.173,2923.398,310.975,85.022,74.240,62.497,53.141,63.433,48.304,58.994,46.858,55.164,55.323,44.085,52.483,43.619,49.106,47.630,44.907,42.474,48.838,43.379,52.117,44.643,50.971,48.261,45.324,53.625,63.016,46.841,52.682,56.237,40.836,52.245,46.368,46.451,44.989,37.296,46.603,41.183,31.908,38.739,35.513,33.509,36.693,35.614,40.338,36.482,33.298,35.087,32.991,35.222,33.098,35.373,38.643,36.154,41.007,39.417,37.837,43.666,43.053,43.957,34.981,38.731,41.238,34.156,34.744,33.272,32.529,32.826,33.795,34.001,32.381,36.018,34.442,34.434,28.565,30.698,28.292,30.081,33.494,31.394,30.418,31.898,38.960,
328,6590.753,6215.598,6262.959,5356.730,4272.309,3279.884,3698.305,3603.725,2955.832,2352.551,2483.914,2345.717,2008.251,2113.615,1787.670,1493.035,1312.497,1130.198,1007.479,870.937,782.309,635.783,544.740,538.531,532.690,516.647,425.938,456.561,537.547,500.100,484.121,536.685,666.807,651.451,691.337,701.398,690.260,686.413,689.712,717.063,684.788,644.554,760.068,1199.267,2108.278,3700.293,4803.731,5086.977,4196.502,2665.636,1369.084,606.080,350.035,252.113,260.941,248.209,267.348,859.703,5173.058,21309.004,51226.385,83275.215,114092.990,132400.979,120299.004,58024.369,29378.324,11828.282,2589.152,354.248,76.680,55.187,61.448,55.728,54.055,44.177,59.833,53.024,59.177,50.899,50.539,50.697,40.603,35.450,42.432,47.200,38.743,50.076,46.685,43.297,46.612,50.352,44.636,43.364,52.258,43.682,53.018,53.895,42.940,58.098,40.397,38.235,42.990,46.350,39.236,32.997,32.540,39.274,37.513,34.307,29.615,34.557,36.202,38.398,31.947,31.021,37.295,34.761,35.014,39.328,36.201,32.544,41.998,40.211,37.842,35.777,40.493,39.508,35.133,41.918,39.441,32.930,35.755,27.519,30.692,30.488,29.869,30.233,30.576,31.022,33.263,33.476,30.463,33.659,29.349,29.405,34.425,33.931,30.939,32.500,31.996,
330,8265.990,6460.504,5749.892,4308.847,4993.537,3950.717,4135.907,3747.526,2903.230,2663.453,2963.804,2254.828,2017.018,1789.050,1556.289,1483.885,1311.526,1032.227,902.284,889.363,692.179,654.731,603.573,504.673,484.210,442.262,517.717,487.170,476.427,534.569,515.020,512.819,571.753,597.114,628.278,729.092,692.338,684.633,713.699,685.520,686.921,616.615,618.111,797.983,1213.128,2357.080,3743.432,4750.967,4729.613,3679.679,2243.293,1113.431,528.037,299.976,266.032,241.446,258.976,281.510,491.381,2471.137,12506.239,32257.348,60883.401,91126.009,103473.293,79050.855,54387.920,29772.844,10078.061,2382.523,346.987,73.740,63.316,49.827,44.855,47.609,58.005,60.091,47.789,48.709,47.519,50.170,40.103,43.651,42.808,49.716,42.517,41.108,41.227,47.329,50.441,46.542,49.037,50.472,47.954,49.642,54.002,47.470,48.449,53.924,39.387,42.257,43.686,41.608,36.088,41.735,40.930,32.325,32.774,33.007,30.927,38.169,40.535,35.912,33.635,36.420,33.276,34.244,36.805,40.783,35.553,32.536,43.179,40.739,35.114,37.075,41.656,35.193,41.871,37.975,39.834,38.368,35.437,31.799,31.825,29.471,33.822,32.170,30.279,31.884,29.096,30.207,30.896,33.497,31.363,30.523,24.279,32.779,31.321,31.914,30.070,
332,6552.900,6117.285,5218.779,5128.953,4259.737,3912.846,3791.137,3163.847,2647.491,2938.102,2684.818,2389.817,2128.418,1886.064,1549.533,1421.749,1179.052,1042.724,836.117,831.429,694.209,561.533,585.186,539.509,474.747,488.156,482.349,450.855,472.392,534.486,483.776,487.358,531.411,586.024,658.081,664.091,639.019,632.726,659.726,631.334,638.347,580.853,535.192,572.437,788.264,1398.592,2478.224,3776.288,4622.054,4473.090,3306.003,1801.063,928.559,440.785,262.820,253.191,239.854,260.890,277.530,428.164,2251.298,9015.655,23950.600,49494.511,73563.401,82840.102,75095.677,53132.099,25823.484,9270.543,2444.841,289.700,67.730,51.692,64.201,48.776,47.597,47.409,40.523,49.585,49.857,46.596,49.701,37.035,42.727,38.805,43.219,41.833,39.476,45.539,43.791,52.939,46.336,47.167,43.114,48.679,53.970,43.463,41.450,47.204,41.889,35.482,42.311,31.945,36.662,39.743,38.829,30.804,37.898,39.005,32.934,28.693,33.298,34.266,34.886,35.129,35.478,35.141,37.897,31.984,34.275,34.393,33.751,38.446,37.895,39.535,36.203,38.654,39.858,38.310,36.392,35.391,33.438,29.988,28.718,33.187,27.859,31.872,30.466,29.010,32.305,29.124,33.154,29.115,29.491,30.835,28.133,30.660,33.149,33.209,30.604,
334,6851.912,6383.052,5345.334,4058.726,4270.916,3744.265,2937.643,3163.490,3215.003,2874.362,2543.204,2195.360,2325.710,1969.461,1687.122,1474.298,1370.188,922.321,826.647,791.578,771.922,643.801,552.180,537.798,482.186,506.658,512.902,422.490,512.998,530.280,485.111,528.361,527.883,616.910,641.400,571.492,623.005,629.812,652.908,632.444,594.954,575.238,514.827,488.800,553.355,771.874,1420.524,2475.718,3829.482,4409.354,4051.364,2851.267,1662.065,761.747,364.970,239.310,238.050,241.807,255.765,264.244,486.616,1865.540,7271.846,20825.632,42528.880,68022.884,80276.239,73088.582,49220.999,25759.024,10110.649,2303.623,316.865,69.912,61.903,57.162,50.845,48.190,49.759,46.959,41.149,49.031,47.459,40.677,42.425,40.231,40.159,45.125,40.056,42.357,41.082,36.958,43.989,43.093,49.891,39.894,47.690,39.604,51.476,41.912,43.595,44.510,42.502,31.678,38.813,32.615,34.545,31.945,29.379,35.027,39.858,36.597,32.375,33.102,32.963,32.124,31.237,40.324,30.098,33.905,34.757,40.579,39.905,34.931,36.473,34.243,36.616,34.716,36.697,43.877,32.743,35.341,35.642,31.631,28.329,30.203,30.436,30.348,33.466,32.203,30.298,29.824,29.300,31.962,30.122,29.542,24.050,27.412,29.719,37.596,29.301,
336,6418.121,5917.303,5299.681,3892.023,4012.390,4171.330,3515.486,2248.638,3092.367,2654.316,2707.126,2484.163,2167.928,1964.166,1637.047,1308.436,1196.105,947.155,802.072,788.548,688.977,622.457,611.267,495.492,517.579,449.149,504.984,498.824,415.723,469.267,483.082,502.497,528.025,532.510,591.590,640.729,581.944,617.456,618.539,594.379,625.626,588.387,497.643,495.731,466.192,510.919,799.043,1503.270,2682.672,3866.680,4181.920,3682.221,2630.934,1364.292,636.469,296.856,252.694,222.584,231.062,257.849,255.260,370.511,1533.820,6708.906,19221.780,42627.070,65472.372,75356.330,68010.073,47029.424,25737.167,9071.340,2119.870,317.801,70.798,60.208,48.748,46.885,54.189,44.351,45.303,47.977,47.931,43.254,39.420,45.272,36.922,42.381,41.800,35.565,50.003,42.806,37.005,41.871,46.558,47.816,41.928,50.069,47.480,39.526,45.601,42.741,37.004,39.497,34.208,36.543,28.851,33.132,33.744,28.254,37.228,36.157,28.392,32.505,38.516,31.499,30.999,32.739,27.628,34.449,34.798,36.334,33.693,39.291,36.356,39.522,39.564,41.475,36.332,39.253,32.560,33.748,27.896,29.846,32.222,30.500,29.263,29.526,32.340,26.525,32.694,32.213,28.987,32.945,27.129,30.689,26.449,27.992,25.227,32.688,25.969,
338,5877.989,5574.959,5067.073,4203.192,4127.573,2802.042,3681.243,3052.077,3171.702,2616.512,2311.183,2251.987,1878.063,1975.309,1745.325,1271.834,1135.027,1037.402,992.128,635.533,722.462,663.889,552.188,510.046,476.509,494.328,431.740,456.741,457.211,476.602,490.984,540.392,516.309,563.777,580.403,599.514,551.254,686.045,653.272,632.611,607.863,630.988,521.910,489.044,449.194,439.600,503.358,823.422,1601.456,2760.810,3806.940,4066.695,3384.913,2134.229,1136.111,528.107,253.001,236.222,244.620,245.168,234.807,240.866,329.429,1383.806,5942.827,19374.786,40212.902,59365.044,70899.027,64624.767,45601.991,23118.615,8410.394,2199.916,266.083,64.046,54.284,51.588,50.141,47.109,53.377,43.733,41.336,41.362,41.811,43.555,41.433,38.917,43.701,38.857,48.279,37.108,42.459,51.435,48.375,41.936,46.936,54.778,44.264,40.406,44.858,34.691,44.545,43.201,34.692,40.952,29.277,35.146,31.679,30.474,31.067,30.149,35.582,36.685,32.401,29.399,31.725,30.462,29.892,34.784,31.991,35.368,34.926,34.460,34.832,35.494,37.578,38.504,38.103,37.394,34.219,33.539,31.056,28.409,29.294,28.719,28.764,28.488,29.579,27.863,28.502,29.235,27.526,34.085,28.427,33.992,29.147,29.546,28.223,32.046,28.222,
340,6381.854,6285.258,5870.728,4425.872,4476.297,3543.683,3823.689,3382.697,2947.274,2380.076,2335.909,2141.544,1992.249,1713.863,1490.842,1316.087,1054.377,1035.625,827.532,734.708,677.098,647.947,516.785,554.970,461.304,441.205,463.187,426.790,427.715,435.927,448.588,464.596,517.906,553.375,559.814,600.637,577.800,569.320,611.551,640.362,594.070,548.695,482.434,459.345,464.824,411.040,387.602,519.470,873.999,1748.879,2838.548,3806.140,3900.392,3106.965,1854.368,965.049,463.008,247.486,222.066,228.905,238.532,225.282,229.558,292.423,1159.211,5943.526,17932.964,34988.963,57030.686,67811.974,61738.810,42866.597,22398.902,8725.631,2072.257,289.140,61.633,61.453,46.567,46.998,49.981,49.169,43.782,42.678,38.355,41.062,47.969,44.307,37.667,35.620,36.579,50.394,45.768,37.968,44.273,39.605,50.554,43.338,44.155,43.153,39.185,37.164,32.138,39.868,35.616,38.680,33.904,32.397,31.609,34.819,29.177,34.213,30.599,33.667,32.467,33.969,35.333,27.552,33.389,33.672,34.775,33.762,35.629,35.976,33.675,35.710,32.791,37.125,37.543,35.855,33.414,32.674,29.505,27.786,28.645,27.930,29.207,30.639,29.246,33.360,33.700,30.581,27.906,28.489,33.203,34.167,26.804,27.993,26.086,25.987,29.227,
342,6052.429,5417.376,5322.266,3694.267,4099.264,4378.732,3278.532,3215.214,2842.827,2541.310,2351.548,1749.669,1904.871,1798.329,1547.739,1291.697,1099.363,1004.799,887.781,814.547,709.581,657.692,564.864,572.147,491.673,444.751,385.558,427.821,399.170,429.803,420.250,481.664,479.789,493.396,505.250,576.492,575.315,560.178,583.867,575.533,549.170,548.234,532.639,473.630,448.984,409.798,377.232,393.169,536.917,1010.010,1870.314,3033.775,3679.181,3604.823,2617.959,1628.079,762.212,364.323,227.660,226.962,238.661,218.376,214.393,236.016,292.668,1292.025,5832.853,15652.719,35368.518,54879.064,64117.360,57958.069,40362.739,21325.424,7652.933,1946.310,255.618,61.743,51.268,46.078,45.326,45.973,44.035,39.333,43.110,36.953,51.076,36.361,33.390,43.188,37.544,45.220,40.047,45.045,45.016,43.554,47.177,41.247,48.011,43.668,38.202,36.207,41.390,34.909,26.548,35.470,35.929,30.529,30.712,33.439,29.554,32.456,31.231,33.366,33.609,33.121,28.905,29.619,36.901,31.421,32.202,29.926,35.676,35.445,35.621,34.936,36.557,33.874,36.855,31.180,35.846,32.569,31.766,29.389,28.641,28.353,27.270,29.632,32.426,29.782,30.792,30.216,31.998,29.762,29.442,26.881,25.889,27.847,31.002,23.520,29.270,
344,5724.464,4855.782,3046.703,4370.183,3466.259,3865.424,3318.744,2989.358,2748.144,2161.859,2194.058,2150.877,1876.803,1760.146,1391.923,1421.150,1226.396,955.618,866.352,804.720,636.913,557.031,562.420,588.632,474.029,469.349,391.167,426.071,408.852,429.247,472.200,484.903,490.885,476.177,535.786,548.358,509.962,565.379,592.822,587.591,547.160,581.245,542.986,486.289,427.373,400.433,393.344,321.932,354.403,541.323,1021.213,1986.171,2989.721,3619.568,3423.822,2472.515,1440.622,633.160,334.988,232.957,221.998,205.686,196.764,215.508,220.858,261.026,1115.627,4381.561,15379.918,32655.667,50689.013,61283.253,56681.142,40411.458,20943.535,8285.676,2096.147,286.735,59.683,48.254,38.166,50.028,43.496,34.513,42.034,44.301,42.228,42.597,36.921,38.645,37.125,42.880,44.092,36.465,39.877,41.395,41.239,40.984,43.794,38.826,35.978,42.628,46.153,37.326,37.182,34.794,35.815,32.262,29.733,32.688,29.742,27.132,26.442,31.181,34.265,33.250,31.610,33.104,31.050,28.613,30.291,29.106,34.779,34.514,33.674,32.553,35.251,33.773,34.773,31.841,33.757,29.483,30.206,28.003,26.140,28.717,28.578,34.538,26.751,28.695,29.219,31.261,27.058,25.586,29.740,26.366,29.148,25.635,33.544,32.057,29.530,
