314,7053.805,5635.011,4926.779,2914.174,3934.347,3338.906,2716.059,2443.654,2516.856,2205.423,1699.753,1393.192,1191.669,1145.998,1055.154,777.480,792.200,658.733,528.281,496.585,459.566,435.787,444.909,438.352,389.794,418.697,454.616,460.721,486.037,452.009,481.950,451.737,522.822,575.946,603.329,563.635,769.182,1248.390,2316.013,4303.479,5939.668,6648.682,5963.455,4168.511,2437.813,1132.159,550.685,412.626,366.482,375.466,474.402,1866.512,6118.495,18848.310,39563.258,59260.257,70171.321,67615.964,50333.509,25211.545,8737.328,2325.393,318.921,69.948,56.535,49.570,58.904,46.700,49.950,50.337,52.279,42.116,47.040,50.337,38.734,39.989,46.143,46.698,50.106,40.572,41.936,38.537,41.237,46.864,33.756,43.273,33.873,23.815,31.773,42.433,35.651,49.848,33.374,45.123,48.275,49.740,38.234,46.452,48.548,42.045,40.625,36.590,40.801,40.078,41.053,26.378,39.138,28.062,32.823,27.372,40.439,39.019,36.447,33.771,31.186,35.548,34.931,27.616,29.652,32.783,33.938,26.296,33.746,35.104,31.403,31.382,28.713,31.828,33.887,27.574,24.289,31.054,22.351,23.927,24.885,21.315,19.956,26.486,28.085,21.956,22.894,23.429,24.226,22.782,30.474,23.096,25.777,25.890,26.900,27.147,30.199,
316,5989.060,6527.532,4190.537,4333.324,2681.627,3595.499,3326.437,2880.660,1774.753,2000.256,1580.213,1540.406,1483.426,1006.825,890.973,790.659,862.831,555.471,627.221,467.477,489.182,482.849,461.426,420.454,433.438,416.482,482.171,480.440,444.027,407.000,474.476,401.783,505.650,541.277,543.928,538.174,532.342,795.263,1320.799,2587.299,4419.706,5875.979,6454.063,5453.528,3751.161,1951.147,925.686,486.126,370.257,379.019,322.708,471.069,1393.772,6591.981,18578.164,37641.150,60414.648,76664.377,70639.228,45737.336,22122.800,8866.349,2094.000,357.440,76.008,68.829,63.460,59.870,48.739,55.260,62.897,60.308,50.913,51.256,38.755,45.699,39.364,46.148,45.777,49.757,45.172,42.464,36.800,30.238,24.374,35.499,30.615,28.705,32.667,29.017,34.927,48.262,42.142,42.880,46.585,45.404,40.687,34.750,44.786,38.413,31.588,41.350,41.279,40.137,39.531,35.774,30.559,30.712,29.065,30.310,25.566,26.099,32.676,28.862,32.999,26.946,26.464,26.509,24.064,30.372,30.433,31.469,30.543,29.222,24.553,33.784,29.312,29.497,29.459,30.664,29.990,28.497,21.720,25.810,23.264,20.649,22.601,22.688,22.649,24.555,21.819,23.373,24.391,27.029,22.956,23.928,27.683,25.379,26.578,24.759,27.591,
318,6563.466,4441.547,3792.367,3829.631,3598.986,3560.803,2869.236,2944.201,1974.066,1886.523,1735.047,1484.695,1396.806,1143.115,947.937,843.543,716.932,559.404,440.516,534.422,464.703,524.072,519.310,435.720,434.687,380.405,372.436,431.297,434.205,442.397,424.296,444.112,463.173,568.824,527.712,487.983,512.017,604.430,859.722,1556.875,2839.776,4400.316,6009.001,6150.532,5110.838,3145.318,1566.841,746.347,445.031,374.419,300.498,326.940,408.821,2036.377,6942.171,19282.118,42651.899,68687.292,75857.233,61135.474,39642.470,21349.643,7460.556,1832.989,303.808,68.764,60.399,64.212,44.432,50.216,42.669,55.321,46.205,41.389,44.375,45.995,34.881,42.201,38.729,46.498,37.348,40.443,35.597,38.191,35.076,36.685,33.498,38.785,39.906,37.695,32.973,35.998,33.561,39.066,40.497,37.136,37.906,36.589,38.694,33.644,40.318,35.319,36.980,36.332,35.632,39.422,35.873,35.561,30.758,28.391,27.968,27.279,34.557,26.119,28.958,25.851,26.840,31.157,25.148,28.948,28.651,27.541,31.960,27.055,31.181,28.699,26.449,30.752,30.099,29.766,26.417,23.286,25.109,28.910,19.384,18.593,23.301,26.741,19.859,21.454,24.419,29.247,27.278,24.537,24.863,25.911,21.836,28.888,27.025,28.325,27.331,
320,6603.463,4459.402,4868.755,4220.587,3476.378,3257.906,2155.061,2303.167,2200.476,1727.547,1897.139,1238.663,1212.906,1228.442,1075.415,956.202,630.524,678.174,570.966,538.804,479.166,515.220,490.209,412.511,447.125,454.268,422.946,401.862,393.855,485.394,484.863,423.996,466.287,491.388,460.091,516.092,511.149,610.986,632.138,923.389,1688.960,2943.284,4753.882,5818.139,5842.419,4423.394,2616.933,1261.638,594.613,399.053,302.584,304.452,308.204,499.471,1976.772,7634.087,23162.569,48133.274,63081.756,64448.668,53996.632,37990.426,18196.613,6818.940,1682.858,216.833,54.112,58.194,58.189,40.435,49.658,50.570,47.266,35.267,40.361,41.366,34.905,39.305,30.802,38.850,36.209,33.000,28.705,36.955,38.167,31.505,29.737,33.209,37.190,38.055,45.164,37.837,37.892,39.443,34.804,45.590,43.401,39.597,37.338,44.049,37.455,40.727,31.242,40.714,36.209,37.833,33.788,33.124,27.974,31.865,33.592,22.369,30.664,29.490,29.576,33.034,25.244,29.865,25.951,27.658,28.694,33.806,26.121,29.908,26.930,24.391,27.790,25.701,26.594,31.489,27.090,19.626,29.083,21.215,18.465,25.414,22.741,21.210,21.434,22.980,22.430,25.173,22.833,28.355,21.877,23.557,20.516,29.056,26.576,29.429,31.671,
322,5289.268,4846.468,4528.261,5012.009,2878.811,2895.393,2783.831,2392.068,2297.443,2302.202,1848.386,1331.690,1361.175,1099.391,1061.536,829.548,650.210,610.100,485.271,443.831,448.996,442.345,384.147,376.506,443.743,418.610,401.052,467.773,413.398,414.437,430.896,433.933,466.319,466.900,473.071,479.164,508.442,559.765,603.606,632.028,924.559,1638.990,3087.387,4709.668,5626.952,5385.493,3942.368,2403.170,1101.022,517.433,331.422,272.119,277.322,276.611,435.102,1778.665,8127.763,22585.379,37808.049,51907.092,58113.378,53092.323,35043.415,18696.018,7400.304,1736.906,261.278,70.642,59.118,58.976,55.971,44.404,48.260,44.543,41.646,33.568,45.429,31.831,45.048,29.778,38.693,40.523,38.862,33.759,37.327,37.746,36.342,29.199,35.788,33.875,39.405,35.724,38.022,36.693,37.939,39.153,40.845,43.753,38.670,37.755,38.282,44.801,31.505,36.773,32.767,32.367,33.342,29.692,29.599,31.555,31.225,25.699,29.744,24.654,33.282,24.880,33.745,30.786,27.912,24.115,26.252,28.744,24.749,26.685,26.527,24.918,31.570,28.145,26.968,28.159,26.898,21.895,27.997,19.323,21.413,24.232,18.019,20.550,20.800,28.852,18.531,23.185,26.600,24.102,23.020,22.011,26.078,21.071,25.144,32.327,28.592,
324,5187.415,5349.324,4377.986,3834.709,3123.042,2979.599,2457.792,1709.680,2150.158,1791.440,1858.776,1254.979,1254.558,1190.974,1032.130,873.534,727.880,603.276,554.552,491.697,458.130,441.792,392.491,409.560,411.328,389.956,402.697,355.512,401.693,431.066,423.258,442.400,463.745,466.597,445.778,512.379,491.928,507.529,511.067,541.459,642.203,978.498,1935.325,3410.618,4736.141,5630.246,4974.231,3487.530,1888.840,896.215,404.728,296.438,273.946,256.408,288.057,411.764,1839.155,7857.558,17515.740,32794.790,49438.873,56506.904,47668.407,33399.494,18017.023,6622.612,1572.837,248.653,51.130,55.559,55.474,46.933,54.594,40.370,44.960,29.665,48.506,38.623,44.599,36.038,39.682,32.313,37.762,40.981,32.758,32.246,35.864,23.756,36.155,30.010,25.839,35.681,45.023,31.452,37.904,37.249,40.540,36.532,36.882,36.779,39.999,32.339,33.980,26.098,29.006,33.837,34.600,33.927,27.790,28.570,33.581,29.791,32.798,32.771,26.872,28.527,32.717,30.198,32.600,29.227,32.154,25.773,27.139,25.968,20.454,25.767,27.391,28.419,25.995,29.325,25.681,23.521,24.526,23.630,20.801,21.875,20.124,23.447,27.152,24.628,17.467,23.045,23.720,24.172,29.332,22.701,24.237,20.200,26.624,28.629,22.790,
326,5289.680,5227.576,4667.352,4083.535,2195.694,2997.837,3047.519,2535.673,1922.884,1628.799,1444.841,1300.510,1098.102,1264.518,842.524,774.484,766.115,563.986,508.604,488.526,431.708,438.981,451.116,449.932,448.762,423.668,364.849,369.067,400.002,420.388,418.354,455.352,442.916,419.519,460.206,480.587,465.989,509.998,528.207,495.809,562.709,635.500,1149.828,2093.864,3372.159,4884.054,5263.910,4489.026,2858.786,1554.389,686.645,341.935,267.239,270.548,264.907,236.318,377.251,1722.843,5893.628,15886.708,32974.586,48068.120,51748.816,46748.775,32293.718,16731.808,6059.388,1536.264,175.654,62.036,49.060,54.483,50.097,47.286,51.140,35.228,32.822,33.556,34.613,39.336,37.141,27.254,32.113,36.701,29.412,37.621,29.426,30.865,32.455,34.175,29.557,33.046,36.044,36.472,47.354,36.292,30.917,19.703,37.827,37.491,32.382,33.162,30.811,35.036,31.447,31.967,31.491,29.492,29.311,25.406,23.587,26.567,26.983,29.564,32.125,30.623,26.452,26.645,25.600,26.512,29.367,24.635,30.832,26.888,24.431,27.525,26.166,20.876,32.047,23.825,27.094,24.680,21.702,20.006,20.503,20.362,19.328,23.283,24.382,22.632,23.669,23.344,24.143,26.109,26.272,19.195,22.086,23.358,25.962,25.637,28.433,
328,5471.707,5340.753,3573.995,3618.212,2981.197,2892.547,2576.218,2553.981,1760.555,1427.736,1847.777,1675.516,1284.511,1116.220,975.281,872.181,769.664,565.128,492.781,583.858,495.556,416.119,365.973,387.388,333.411,349.158,411.166,370.102,370.013,458.866,389.636,403.679,401.993,425.844,446.069,480.441,456.895,493.631,466.510,494.583,574.930,505.956,658.878,1174.511,2086.007,3628.463,4827.752,5015.334,4069.259,2592.749,1328.876,574.511,286.573,245.653,241.708,238.237,239.127,342.265,1238.185,5000.540,15674.454,30432.221,44005.500,50701.445,46175.315,33045.185,16879.396,6880.628,1399.729,208.995,60.305,51.439,57.359,51.700,40.997,37.745,27.060,36.402,31.700,38.095,34.238,38.864,34.442,32.312,32.595,26.166,32.475,33.394,33.095,35.585,36.183,31.772,34.112,31.577,35.441,35.852,27.152,27.865,31.516,27.205,29.313,31.684,29.419,36.182,27.331,31.639,28.058,29.371,24.851,26.465,21.018,19.439,28.265,26.698,25.248,19.164,25.827,23.180,27.449,22.875,24.961,30.434,28.452,26.521,24.670,29.762,24.433,24.313,27.029,21.354,25.617,26.038,21.647,21.892,20.457,22.755,18.596,20.947,22.165,21.541,22.942,24.639,21.163,20.803,24.736,21.202,21.788,26.848,24.356,22.392,27.877,
330,5427.239,3639.255,4316.763,3923.835,3573.233,3117.660,2398.919,1912.502,1716.840,2120.396,1796.336,1747.914,1402.191,1098.093,1039.408,885.760,669.067,602.589,577.871,506.682,476.349,398.757,414.679,442.197,416.570,375.241,370.249,345.236,403.406,424.906,406.669,442.800,388.763,374.759,400.260,468.892,451.173,457.957,501.797,494.642,537.996,451.715,532.981,724.680,1169.131,2336.298,3673.681,4732.788,4623.410,3585.264,2156.262,1028.382,428.594,259.309,232.783,223.786,220.382,229.136,324.622,1181.013,5669.142,14617.742,28824.656,41870.480,49472.443,47249.873,32494.978,18157.808,5548.241,1371.626,206.119,65.221,51.877,36.465,35.603,44.500,30.879,24.287,34.879,30.400,30.555,35.862,27.119,31.683,39.237,24.928,26.571,33.015,34.222,37.240,39.884,31.299,40.126,36.270,38.096,35.341,35.100,35.557,29.477,36.839,32.690,33.021,29.857,36.585,31.799,31.794,24.508,28.841,27.841,33.962,21.316,28.254,24.607,28.033,26.891,26.029,22.447,22.898,22.678,25.031,27.004,22.796,28.200,22.901,25.256,25.234,25.939,26.381,27.719,28.152,20.340,21.756,20.861,19.485,17.777,21.929,19.806,21.399,17.589,18.095,21.872,26.311,18.469,21.134,19.529,23.916,18.777,23.386,23.168,25.712,29.014,
332,5156.889,3930.047,4230.937,2844.933,3657.214,2985.994,1863.458,2008.013,2185.162,1799.010,1582.536,1466.460,1343.779,913.221,1027.515,835.163,671.800,628.732,515.349,442.148,438.503,462.199,431.599,439.144,423.929,393.878,359.833,352.057,397.632,361.082,417.303,377.135,391.496,372.822,486.233,499.672,418.789,480.625,483.951,504.101,549.098,480.643,451.468,508.511,683.282,1336.156,2397.158,3709.050,4577.552,4297.592,3208.605,1774.155,883.268,383.545,237.591,219.574,235.376,202.528,229.457,296.498,1422.729,5146.477,14368.930,27325.717,41561.797,53029.407,48704.679,34074.331,15225.514,5644.669,1473.622,211.142,70.889,44.122,51.110,36.059,32.346,33.713,39.151,33.659,42.243,34.217,27.832,28.529,33.744,30.971,29.343,30.680,36.176,27.671,32.682,28.877,36.834,38.942,38.824,39.179,36.132,33.923,30.724,38.835,30.953,30.951,32.307,23.137,27.714,24.903,26.103,28.706,23.678,29.347,25.670,25.223,29.730,26.597,23.270,29.125,25.427,27.910,26.068,24.025,22.329,21.630,24.385,25.515,27.218,20.628,23.185,23.801,26.222,26.528,25.308,22.558,19.519,20.331,18.510,21.491,23.978,23.760,21.650,18.241,20.741,26.094,22.372,22.668,22.337,20.983,19.096,21.589,20.880,25.796,23.279,
334,5023.175,5052.426,3681.350,3056.811,2722.446,2763.993,2331.390,1627.582,1503.880,1459.202,1555.308,1219.629,1124.682,987.894,957.098,757.120,643.822,576.612,569.215,459.917,470.182,362.599,346.200,408.968,368.638,358.817,345.911,376.501,370.499,388.549,377.351,362.982,384.129,384.595,429.781,462.720,451.926,437.565,431.595,427.973,535.223,451.138,402.665,451.173,476.733,742.592,1410.107,2498.542,3758.585,4404.722,4000.457,2740.413,1569.438,741.723,335.406,189.837,196.390,209.981,199.679,214.302,295.456,1072.263,4614.769,12619.762,26317.169,47526.947,57335.477,50233.083,32659.289,18843.601,7837.008,1922.800,257.107,72.819,42.298,34.200,46.082,35.102,41.052,32.366,42.385,31.039,32.023,30.460,32.116,33.204,34.957,25.033,31.105,28.368,38.009,37.869,29.292,35.933,30.843,38.199,38.329,32.207,32.399,32.874,31.945,28.471,37.516,37.873,29.475,22.123,27.396,25.672,26.999,25.808,30.477,24.336,28.276,25.316,27.209,26.728,26.253,27.076,28.134,24.820,25.650,17.835,24.126,26.668,27.890,22.007,24.822,27.071,23.392,23.977,26.646,21.936,19.535,17.599,15.373,18.828,19.300,26.934,20.336,23.824,23.157,18.746,23.360,24.607,19.894,17.602,20.258,21.103,22.846,23.593,26.111,
336,4163.283,4194.765,3323.838,3102.596,2448.518,2247.012,2698.979,2040.114,2081.833,1344.184,1288.758,1204.637,1090.619,943.450,934.221,665.437,803.718,651.661,694.134,453.245,418.900,365.437,383.655,370.945,389.394,386.513,301.236,351.957,362.656,303.905,378.734,365.950,361.486,388.830,433.862,423.037,433.478,417.686,462.846,431.459,482.054,403.916,436.724,409.967,409.980,468.012,747.789,1534.222,2670.260,3729.909,4190.457,3662.644,2556.799,1288.991,594.433,273.817,200.333,191.120,208.326,181.693,216.801,271.620,1023.396,4195.924,12590.257,32609.653,50969.273,54429.655,49235.188,40315.576,26500.922,11002.510,2801.216,591.536,74.798,40.096,44.192,39.191,40.744,34.664,35.167,29.641,32.952,36.335,31.953,38.551,28.963,29.284,34.189,33.430,25.907,39.227,30.673,33.886,33.960,34.865,29.938,32.589,30.977,31.574,33.640,28.453,34.436,32.103,23.163,26.277,28.632,27.035,25.435,26.452,23.650,26.813,25.899,27.514,23.853,26.051,19.453,27.523,22.690,23.184,25.616,21.518,25.050,21.739,26.259,24.937,21.137,27.181,19.855,23.832,25.237,19.934,22.258,18.778,22.634,17.363,19.059,22.515,18.442,23.326,18.410,24.424,22.351,22.904,23.815,18.021,22.811,23.086,20.959,22.311,23.215,
338,4961.450,5035.694,3683.074,3219.639,2852.243,2595.574,2275.035,1993.033,1373.884,1557.634,1554.043,1220.680,1285.531,929.803,799.391,660.526,655.341,568.215,506.959,460.826,462.197,408.403,359.693,423.715,388.782,380.286,360.100,333.954,340.188,347.387,362.906,357.461,389.697,334.436,393.277,421.804,370.624,419.248,448.417,389.024,461.800,414.385,404.486,406.579,371.838,371.925,481.830,797.168,1577.079,2678.110,3784.693,4056.905,3365.612,2171.970,1058.443,464.773,244.456,185.184,177.501,198.301,193.299,183.098,242.167,918.744,4349.360,16177.155,32988.213,44587.554,55820.416,61091.264,53361.320,34473.436,16628.546,7174.600,1332.877,50.631,34.678,34.500,43.956,39.197,31.987,37.470,32.522,31.733,29.532,25.670,28.905,30.370,27.217,32.454,29.887,30.713,28.853,30.833,34.156,32.656,28.878,29.166,26.553,30.682,32.797,27.162,35.964,32.012,30.332,26.219,25.826,29.533,26.434,23.765,25.073,23.363,27.063,26.757,24.832,23.941,23.037,20.967,23.319,22.275,18.970,24.670,25.303,21.855,22.051,24.994,25.656,21.962,24.426,21.837,24.043,21.678,23.774,22.873,20.639,22.371,19.581,19.002,21.008,21.889,20.631,19.661,21.830,22.419,20.969,23.045,20.579,21.421,27.556,24.328,24.117,
340,4318.311,3655.725,4281.946,3668.461,2864.147,2671.873,2572.314,2177.244,1598.049,1932.136,1684.575,961.419,1275.094,1101.713,828.841,860.133,709.663,453.895,471.352,560.379,494.793,421.531,370.549,388.478,336.547,377.045,354.503,315.094,345.801,317.439,340.350,320.585,402.985,378.353,382.597,400.235,397.280,407.245,452.367,395.007,468.566,400.181,343.134,382.959,374.441,357.822,377.895,517.640,874.390,1677.882,2757.687,3759.695,3850.668,3050.332,1840.197,909.339,397.931,197.854,173.200,181.716,175.813,194.300,180.543,235.488,949.011,5197.866,14891.160,26416.909,46244.415,65822.886,74162.856,64443.141,41495.827,23609.958,7596.788,263.869,40.580,37.796,30.127,35.227,31.965,37.011,31.544,32.772,38.245,26.161,27.958,20.937,35.446,32.385,32.224,27.143,35.079,31.119,36.750,23.414,25.319,32.748,28.760,25.986,31.208,38.482,31.075,27.672,30.423,30.882,27.484,22.374,21.494,27.041,25.209,27.087,23.888,22.441,25.701,20.644,25.060,23.930,22.697,19.375,21.849,26.392,25.385,23.498,21.043,19.227,23.873,23.797,24.616,25.403,22.349,22.343,21.005,21.380,18.648,15.948,20.574,19.877,20.021,18.415,20.373,21.346,18.089,20.444,15.184,22.599,20.141,23.251,21.575,21.958,25.839,
342,3884.277,3004.543,3471.318,3345.154,3421.876,2464.206,2183.372,1773.642,1706.364,2078.968,1574.419,1054.962,1301.402,709.244,956.704,781.241,636.128,537.374,495.139,469.238,463.991,369.093,413.578,377.906,337.963,354.323,359.069,327.539,322.498,319.838,373.725,362.420,362.740,383.766,355.000,343.335,363.620,384.110,432.720,417.716,475.825,416.116,371.122,386.314,390.297,329.113,314.882,347.328,531.158,925.772,1888.494,3022.155,3650.454,3491.339,2660.148,1548.482,733.158,312.555,199.112,171.902,178.171,177.762,172.040,163.199,247.115,1066.062,4637.079,11713.361,28584.547,50943.102,70549.776,81875.305,66182.388,44162.905,17531.193,1399.718,147.488,39.392,34.949,37.627,36.772,28.895,24.082,30.578,36.041,26.530,31.371,29.162,35.487,24.747,27.252,30.934,28.838,36.706,33.498,29.339,35.909,36.314,33.024,29.835,31.284,31.519,29.171,26.630,26.047,29.690,27.787,32.941,25.631,23.040,21.758,24.792,25.528,22.451,24.015,24.237,20.630,23.315,21.768,21.307,23.319,22.988,25.498,22.598,23.434,22.988,22.364,22.512,20.733,26.955,19.787,23.390,20.526,22.221,16.400,22.027,19.423,21.122,18.712,20.328,22.321,20.720,18.853,19.145,20.216,21.771,20.099,22.099,18.070,26.200,25.943,
344,5352.365,4874.112,2980.114,3863.494,2503.089,2548.386,2171.775,2055.732,2158.360,1430.880,1473.175,1376.280,1082.482,1014.983,715.567,747.680,633.381,517.983,527.104,403.083,511.492,398.575,382.010,354.095,413.033,359.392,395.847,338.079,344.017,360.634,344.673,345.397,367.353,365.078,374.051,416.664,398.027,346.763,425.515,395.765,453.464,382.228,358.634,376.879,365.415,328.910,295.524,290.453,328.726,504.705,976.815,1997.126,2912.584,3593.660,3305.623,2407.656,1336.782,597.834,260.843,175.221,163.280,166.529,168.789,161.957,176.340,235.405,816.695,3163.154,11532.256,27039.625,47330.696,70172.199,70717.366,57978.589,31105.442,5172.179,1149.157,165.781,46.097,36.662,41.576,34.254,31.519,31.830,33.766,28.180,35.249,29.563,26.487,23.674,31.328,33.417,40.452,39.853,36.798,30.659,35.911,30.593,30.092,31.214,30.439,32.539,31.157,27.917,26.440,26.696,23.177,26.095,24.277,29.791,26.777,25.053,23.987,21.556,23.827,24.966,25.168,24.046,27.043,22.016,23.057,24.666,24.943,23.432,26.081,22.292,22.789,25.417,24.398,21.193,26.629,21.429,21.918,20.955,16.918,18.009,20.031,20.782,19.305,24.301,20.533,18.751,22.795,22.679,20.921,17.347,21.542,22.217,20.220,25.156,20.174,
346,4849.161,4344.231,3779.536,2455.268,2675.500,2459.231,2506.144,2224.140,1168.828,1300.221,1354.693,1048.559,1193.757,791.465,933.350,650.752,551.707,605.171,479.179,419.538,403.966,345.959,366.831,327.713,379.231,369.350,327.613,323.734,351.182,359.185,336.742,344.395,315.466,325.531,384.479,347.730,350.411,357.442,369.292,384.554,429.895,357.135,365.186,368.258,356.962,342.939,311.205,265.438,276.958,319.736,509.804,1113.561,1994.713,3033.557,3506.119,3071.111,2054.347,1061.525,509.005,239.228,175.874,146.867,147.360,155.368,157.555,150.922,217.763,606.767,3362.593,10437.329,22415.450,44186.079,56289.871,55238.916,39132.841,13043.442,4920.926,1196.699,223.647,39.320,38.275,29.601,31.540,36.784,29.142,33.395,30.797,26.023,25.307,33.154,30.681,34.223,32.159,30.660,31.402,33.529,34.433,29.126,31.863,27.717,33.368,26.625,30.368,28.240,21.521,26.793,32.104,29.495,23.287,23.647,24.610,23.928,28.370,26.032,24.058,26.079,23.735,17.660,23.520,22.140,24.142,19.863,20.579,26.214,20.776,21.616,23.542,26.287,21.660,21.961,25.893,19.047,22.187,21.258,17.693,18.351,22.502,22.170,22.917,19.950,20.610,17.316,20.797,22.490,26.960,20.342,23.787,18.020,19.382,19.710,20.588,
