316,9211.423,7003.618,6171.198,6413.867,6093.461,4863.254,5333.347,5556.658,4580.940,4123.238,4016.876,4176.085,3329.612,2984.850,2917.904,2292.177,1889.355,1485.790,1206.238,914.761,830.598,939.459,920.092,820.826,801.899,858.452,865.735,962.920,960.460,1084.517,1247.194,1351.476,1603.909,1698.623,1794.838,2012.680,2063.574,2334.903,2989.633,4116.295,6016.818,7261.620,7663.995,6511.417,4629.104,2712.117,1581.378,996.562,731.146,612.918,504.881,640.227,2415.613,11171.402,31631.656,59260.625,87481.088,97766.207,87102.432,59315.824,29525.367,12156.968,2679.781,380.562,80.280,59.830,60.333,50.285,61.470,60.259,52.769,53.240,61.755,70.383,52.967,41.311,37.869,48.603,41.481,45.603,40.667,35.951,36.130,31.433,36.637,29.040,28.528,44.440,33.640,43.406,46.075,41.861,46.911,56.611,61.310,52.702,56.553,60.874,52.872,51.332,56.131,51.954,48.920,47.092,51.691,44.608,46.763,44.474,42.488,43.474,42.236,39.411,47.602,49.640,39.456,52.575,48.293,47.233,46.342,47.087,47.653,46.806,53.435,55.753,53.393,61.934,54.827,53.845,52.395,57.205,50.871,52.167,50.325,39.848,40.691,36.641,37.761,32.998,30.949,36.106,30.061,28.013,32.531,35.814,30.257,32.194,27.714,32.945,38.117,36.623,42.548,
318,7224.991,8767.492,7415.839,6009.580,4631.497,4247.427,5184.773,5370.105,3725.111,4217.532,4540.908,3585.200,3475.390,3163.513,2906.906,2278.831,1817.205,1440.657,1292.268,972.390,903.672,782.408,885.414,832.700,875.952,828.792,918.776,1008.831,1046.299,1119.779,1323.350,1449.049,1518.558,1626.310,1854.154,1903.627,1943.184,2327.482,2469.169,3037.976,4318.515,5942.436,7264.457,7263.438,5968.403,3872.130,2289.667,1245.225,819.662,611.989,484.196,445.705,604.128,2704.315,11854.318,30108.076,58580.401,84853.186,93772.996,80505.951,53667.129,29720.411,9840.202,2490.521,334.098,53.917,65.390,56.809,50.849,46.491,54.939,52.211,60.457,66.980,46.784,45.887,42.847,51.884,45.137,35.542,43.042,34.270,33.400,33.129,32.569,30.890,28.755,35.906,35.722,38.110,38.273,31.406,37.925,47.954,52.549,50.289,59.451,56.115,46.880,46.063,50.302,42.708,50.209,49.432,39.248,42.593,47.193,44.628,37.870,37.974,55.202,47.617,43.006,43.392,37.493,38.638,48.074,46.635,41.968,47.982,36.156,46.574,55.926,50.225,47.764,57.198,53.495,57.909,53.503,59.870,47.956,44.615,40.912,38.874,30.356,36.990,31.990,31.785,30.776,32.161,26.630,30.111,28.517,31.520,27.125,32.363,33.290,35.139,36.396,35.160,40.997,
320,8289.091,7039.919,6402.444,5177.995,4211.176,3802.797,5287.612,4866.617,4192.021,4088.689,4116.226,3743.204,4387.535,3210.778,2803.730,2229.452,1625.550,1452.696,1203.823,1080.175,888.738,882.029,786.443,758.484,941.593,800.898,857.011,939.689,1062.709,1204.156,1265.243,1392.994,1581.410,1687.415,1874.981,1933.140,2047.178,2160.580,2200.236,2551.300,3234.524,4398.863,6051.574,7095.622,6793.743,5255.831,3369.714,1830.688,1004.044,664.510,484.094,432.392,387.831,579.744,2851.667,10674.722,29552.335,57803.711,79427.285,87612.164,75386.009,53395.770,25086.002,9326.180,2264.365,267.753,65.691,57.345,61.225,47.102,51.598,46.442,57.810,58.570,41.971,38.926,33.944,36.718,51.059,37.392,36.694,30.390,29.609,30.632,36.035,42.572,36.195,60.716,35.910,30.003,40.289,45.390,42.258,53.673,41.746,42.600,51.911,47.233,52.663,53.078,51.959,47.750,45.671,44.424,39.664,41.537,43.750,38.970,43.095,41.634,47.129,43.453,41.355,37.962,45.549,42.861,40.769,45.651,43.193,50.517,46.142,51.513,53.259,50.761,50.930,52.561,52.255,48.411,57.093,50.004,54.596,42.078,38.329,44.288,34.542,37.124,27.554,29.729,28.343,32.579,28.429,33.277,36.661,32.081,25.583,28.861,34.990,36.325,35.472,33.565,37.692,
322,8328.275,6547.787,4855.422,4703.114,5148.571,4883.865,4347.998,4729.039,4166.897,3827.671,4307.125,3541.446,3478.056,3018.478,2825.428,2337.919,1544.156,1507.807,1231.382,1082.242,887.712,842.822,788.052,784.970,756.989,847.097,835.307,996.373,1025.311,1135.360,1234.048,1371.118,1547.644,1608.022,1738.248,1864.352,1946.957,2026.757,2076.656,2211.525,2567.578,3138.612,4618.993,6055.514,6930.987,6246.242,4693.749,2902.172,1469.456,819.039,496.451,465.481,352.852,326.617,462.228,2011.521,9071.366,26824.527,49278.184,72422.220,83870.807,76734.391,49980.607,26582.755,10052.258,2328.743,289.372,64.184,51.946,64.204,62.622,62.156,59.391,55.442,51.953,40.904,44.200,31.963,37.761,45.618,38.214,49.391,31.953,43.221,32.629,35.591,39.858,37.959,38.569,37.777,34.973,43.554,65.681,49.733,48.290,46.263,51.821,49.608,59.667,43.782,54.710,46.513,48.091,46.524,41.749,45.146,43.978,44.956,45.905,37.279,40.088,40.645,40.551,36.686,46.397,41.437,42.158,39.049,47.127,43.223,48.079,46.675,45.953,53.919,52.183,58.199,55.207,52.505,50.930,57.343,49.947,46.974,41.479,38.366,35.275,36.209,30.787,35.356,34.363,33.073,30.024,32.326,34.479,30.434,28.883,26.801,37.226,32.664,37.092,31.408,32.895,
324,8443.325,5382.933,5173.046,6082.630,4676.992,4645.851,4643.148,4390.615,4754.929,4065.390,4231.592,3741.827,3564.748,3000.060,2679.515,2167.241,1765.130,1455.638,1219.828,994.618,832.661,824.517,776.476,789.592,723.703,757.787,810.165,954.219,996.397,1205.028,1173.219,1410.809,1461.700,1545.569,1692.394,1904.234,1977.638,1989.681,2084.212,2141.255,2209.813,2436.496,3244.371,4674.820,5951.690,6476.711,5560.794,4083.868,2263.458,1159.356,652.130,411.782,356.386,330.198,359.983,444.843,2004.593,9514.906,24223.404,47180.456,71911.133,82368.977,69732.870,48606.904,25086.817,8725.953,1983.584,328.477,60.497,62.566,51.076,42.547,65.466,50.312,48.016,47.683,49.641,29.771,35.620,29.412,42.418,42.551,35.410,25.029,31.853,32.322,38.394,37.513,40.063,33.329,37.122,36.534,37.288,46.953,47.937,44.912,45.289,47.251,50.295,44.306,53.906,46.444,42.791,41.157,42.017,45.653,37.169,37.797,40.562,36.377,40.863,38.842,38.421,35.263,42.605,40.438,39.173,37.686,41.896,45.226,45.155,51.161,44.317,53.617,53.473,51.538,55.020,57.418,50.541,57.517,45.255,44.339,37.077,34.783,37.475,37.972,33.308,34.819,31.404,35.560,34.422,32.973,32.588,30.647,32.368,32.923,34.837,31.268,33.995,29.349,35.155,
326,8076.140,5121.070,5944.600,5152.774,4915.328,4763.197,4294.519,4042.209,3862.236,4046.621,3430.561,3468.530,3560.449,3047.327,2726.521,2242.558,1965.235,1402.513,1163.434,1088.605,830.328,820.670,742.384,781.455,753.581,794.716,874.290,944.799,960.380,1133.255,1138.209,1330.878,1371.715,1577.528,1742.127,1871.215,1810.895,1993.081,2040.378,2068.155,2041.311,2135.421,2520.520,3408.654,4662.812,5897.506,6080.524,5130.293,3351.056,1789.277,879.352,505.343,346.239,307.916,288.353,285.055,435.480,2250.391,8614.005,23460.265,47833.618,69323.316,76344.524,67750.878,45401.906,22230.016,7911.721,2054.967,227.944,53.593,62.238,59.472,54.344,59.226,58.716,35.164,42.729,41.086,27.160,44.550,42.683,38.681,32.045,28.068,32.995,29.369,30.467,38.257,34.519,37.962,43.914,34.207,41.004,44.984,53.389,53.474,41.043,51.846,47.400,43.166,44.632,48.254,45.391,39.452,40.512,35.481,35.747,41.635,36.172,40.661,37.260,40.813,42.237,38.310,37.083,39.170,37.297,37.689,43.749,42.635,42.341,40.780,52.068,55.449,43.834,49.731,53.440,54.634,55.097,52.676,49.820,47.238,41.599,34.815,37.985,33.071,32.383,35.269,38.646,29.582,33.289,28.373,31.104,34.826,32.131,31.530,32.071,30.589,37.330,35.923,33.865,
328,6968.488,6164.162,6934.272,6114.926,5824.353,4545.787,4623.429,4480.729,4089.214,4303.698,3642.903,3663.512,3763.761,2805.263,2624.558,2084.379,1692.637,1459.707,1113.006,1037.251,977.819,787.268,783.607,750.869,742.558,833.835,766.845,930.886,988.545,1090.197,1171.713,1335.359,1404.309,1545.811,1630.306,1835.056,1747.163,1992.584,2025.756,2078.982,2010.481,1970.463,2060.044,2454.662,3356.297,4595.907,5567.810,5547.577,4519.839,2853.034,1529.145,754.885,433.532,311.886,285.757,273.067,284.784,421.907,1771.087,7444.198,22235.393,43036.281,63647.787,73849.237,65591.760,44375.869,22624.177,8933.585,1935.488,270.397,64.400,64.628,75.302,55.987,49.712,39.125,39.712,34.034,36.895,40.236,34.721,31.025,30.738,28.709,26.781,33.942,34.244,34.686,26.139,32.476,40.237,31.306,36.803,42.241,49.885,46.427,50.042,45.771,41.690,47.752,44.177,44.833,44.339,39.304,47.931,32.424,38.387,35.475,34.780,36.051,35.292,39.841,39.666,37.897,38.029,40.020,39.073,34.713,44.490,44.050,41.710,45.451,38.410,55.377,51.028,50.864,62.841,58.126,52.221,53.523,48.595,46.429,35.640,38.884,34.105,32.869,30.068,34.175,35.645,28.360,31.493,27.861,30.758,30.624,31.549,24.869,30.826,32.700,37.393,35.914,32.748,
330,6541.567,5081.767,5790.072,4302.115,4598.831,4484.462,4980.644,4649.833,3707.508,3670.492,4128.732,3786.737,3322.008,2862.627,2558.475,2161.440,1707.537,1601.856,1202.296,918.416,843.025,764.504,643.864,723.134,767.506,807.306,844.095,842.428,971.150,987.877,1132.036,1278.215,1403.090,1486.513,1614.104,1749.714,1869.515,1961.327,1985.897,1935.302,1978.354,1977.194,1914.136,1964.828,2390.705,3393.438,4504.339,5280.725,5141.128,3940.876,2436.498,1144.267,601.384,326.778,281.838,249.165,266.989,247.412,362.993,1624.940,7511.061,20207.516,41001.438,60789.301,69562.077,62073.148,42770.020,23020.947,7835.133,1888.251,299.329,62.246,64.245,51.691,42.598,74.145,34.764,38.587,35.682,35.747,35.762,34.313,32.206,31.557,29.239,27.296,31.219,31.224,31.334,28.629,39.214,38.390,39.935,28.124,41.075,37.582,41.306,39.802,42.606,35.887,38.550,47.720,40.249,42.388,40.138,37.749,39.282,41.860,37.862,41.018,38.131,38.017,35.351,41.199,40.498,38.575,42.126,43.506,41.235,47.966,43.812,40.704,45.456,59.701,51.733,46.251,50.860,55.737,46.620,49.700,44.931,42.046,44.122,35.767,35.139,33.364,32.480,28.959,29.562,28.725,28.200,32.109,31.594,30.406,26.732,30.081,34.418,32.603,35.491,31.979,31.562,
332,4350.413,5175.542,4555.775,3778.116,4181.100,3929.468,3615.895,4299.848,3731.290,4128.644,3459.159,3553.575,3532.324,3249.968,2493.549,2180.372,1739.503,1452.301,1178.778,959.744,844.061,876.087,684.219,745.744,729.724,792.037,768.916,954.632,994.952,999.898,1083.680,1163.619,1296.657,1499.749,1622.104,1735.792,1736.605,1882.226,1929.530,1950.285,1954.669,1861.230,1718.723,1752.874,1904.552,2340.751,3294.789,4323.735,5066.655,4705.394,3391.002,1972.195,1027.813,439.982,313.394,268.528,270.031,254.590,237.095,340.902,1668.656,6817.629,19774.220,38853.318,58039.665,67321.242,60606.168,41710.211,20013.568,7251.908,1812.742,246.543,80.302,53.445,47.836,54.029,34.042,31.590,43.603,39.679,36.255,33.826,19.960,31.407,32.152,29.197,31.355,27.100,31.927,34.769,33.426,40.658,36.024,38.082,38.366,45.177,50.212,38.054,45.907,41.496,37.590,48.799,38.180,41.416,38.044,31.220,33.498,31.324,38.113,31.353,33.644,36.453,34.455,37.087,34.711,35.607,45.610,40.367,39.898,45.137,39.856,44.821,49.527,52.479,47.431,51.945,50.169,60.261,62.060,49.849,48.711,41.528,42.841,35.613,34.900,31.312,46.755,32.180,27.030,32.417,26.674,24.709,30.188,26.365,28.170,29.331,29.121,30.958,32.880,36.991,32.309,
334,6118.921,4589.784,4324.035,4982.688,4847.991,4723.148,4203.229,4385.830,4425.815,3318.948,3129.294,3238.793,2991.303,2833.126,2419.858,1913.473,1643.501,1476.117,1155.599,965.836,796.384,777.662,723.247,704.780,693.619,760.911,837.864,856.414,905.427,986.830,1132.550,1194.119,1275.671,1376.638,1503.485,1626.517,1641.306,1830.733,1801.598,1882.016,1917.736,1840.654,1697.377,1713.369,1567.469,1697.305,2216.462,3120.274,4182.934,4754.235,4157.911,2896.817,1718.789,797.873,408.831,263.320,241.830,223.560,256.652,228.497,347.138,1382.994,6438.327,17654.116,36085.322,55938.911,66898.755,58712.491,39371.943,20285.664,7758.377,1879.113,267.063,74.636,51.574,44.496,44.502,32.371,38.588,34.560,33.720,35.798,29.171,38.773,33.684,32.334,25.552,32.629,34.161,37.559,32.676,36.848,39.637,37.011,33.256,34.454,33.886,41.434,40.977,40.409,39.551,37.301,34.978,41.035,33.091,35.840,41.588,38.448,52.033,36.049,33.543,37.866,27.702,34.457,39.743,36.848,39.156,42.711,34.418,38.562,39.762,44.462,42.479,53.576,48.666,49.930,47.661,55.179,46.547,50.397,44.002,42.283,39.755,36.643,35.475,34.092,31.436,29.721,30.147,29.121,28.777,29.042,29.005,28.831,33.563,32.035,27.193,37.011,31.919,32.091,36.005,
336,5854.748,5206.145,5371.531,5520.828,4996.034,4197.652,2728.041,3685.651,3797.409,3694.210,3097.748,3323.156,2980.538,2922.008,2513.998,1978.352,1702.180,1395.136,1126.204,879.929,769.857,839.698,743.482,730.369,715.471,770.076,738.459,828.788,896.873,996.900,1031.410,1181.065,1291.045,1356.917,1485.173,1592.571,1646.062,1763.657,1802.676,1853.278,1874.445,1775.798,1700.966,1651.306,1525.085,1396.226,1583.511,2080.948,3127.190,4091.084,4460.619,3739.544,2610.105,1361.411,634.334,331.771,279.027,216.489,222.373,228.008,231.524,326.769,1369.795,5825.744,16838.003,35823.565,55865.051,62953.231,55914.309,38673.122,20456.959,7538.909,1835.073,293.498,63.661,39.630,46.182,50.767,29.587,34.353,37.970,34.058,32.591,31.938,31.311,32.857,37.992,33.962,35.119,32.455,29.794,29.360,37.189,44.888,40.118,47.027,31.891,36.686,36.382,34.667,39.107,40.908,32.120,39.291,33.909,36.648,29.987,33.496,34.790,36.180,33.533,36.160,35.822,34.664,33.039,30.854,37.033,37.179,38.120,37.174,45.360,42.637,44.314,42.100,50.683,45.394,47.533,51.726,44.984,46.198,45.505,41.555,40.788,33.249,26.805,34.271,31.843,31.221,28.784,27.359,29.894,26.874,27.878,28.567,28.983,31.237,26.605,31.230,29.988,27.450,31.635,
338,5654.049,6506.129,5089.821,3684.419,4392.352,4072.475,3147.937,3421.074,4113.931,3578.724,3028.415,3029.685,3139.535,2730.336,2221.530,2033.899,1655.130,1441.349,1207.770,940.535,796.171,791.368,772.999,722.891,664.120,724.628,738.057,764.074,944.680,952.743,977.835,1165.365,1260.011,1286.370,1365.891,1556.067,1530.589,1710.495,1751.793,1804.519,1810.844,1774.389,1647.741,1565.086,1468.072,1331.498,1258.743,1417.719,2122.294,3088.392,3973.482,4104.911,3379.224,2200.357,1123.139,553.660,288.758,246.272,222.268,219.803,211.594,234.560,303.296,1220.519,5340.880,16826.411,35738.883,51907.524,60637.907,59147.662,39088.126,19986.642,7267.115,1945.506,245.865,46.919,30.508,49.575,41.851,33.519,36.144,28.334,36.297,34.186,39.776,36.058,21.613,28.190,32.566,33.165,33.510,33.553,36.542,37.178,35.639,44.724,36.822,39.550,43.765,39.057,36.668,46.317,33.793,34.607,32.752,37.861,32.735,35.126,34.480,42.559,34.128,33.743,38.861,37.197,36.493,34.353,36.964,36.922,34.596,35.706,46.011,46.262,44.920,46.348,46.657,50.518,44.568,46.649,48.359,45.549,40.186,41.811,38.403,34.760,29.470,30.071,29.646,34.667,32.033,28.406,31.021,31.335,28.621,30.899,30.650,29.514,28.176,29.530,29.205,28.645,33.678,
340,4739.010,5231.385,5047.564,4081.216,4085.331,4522.317,3546.873,3623.560,3797.285,3379.790,3455.264,2953.860,2815.804,2720.169,2410.694,1921.140,1571.201,1298.235,1116.638,959.365,747.384,730.817,725.168,662.278,641.487,707.951,667.044,784.256,862.475,978.137,1051.643,1057.199,1173.497,1259.968,1409.295,1470.989,1532.871,1602.576,1779.909,1759.811,1710.816,1657.717,1578.265,1480.880,1396.412,1300.796,1058.477,1061.609,1339.810,2056.201,3099.797,3803.943,3993.258,3056.155,1847.206,973.621,453.315,269.446,213.489,230.715,228.571,210.900,215.733,273.764,1142.767,5489.431,16792.683,32240.106,50463.612,78251.848,65248.924,40341.920,20528.721,8403.748,2397.500,257.587,48.290,39.244,37.382,33.148,35.237,26.173,28.861,31.761,27.513,31.722,29.287,34.978,24.230,31.492,40.203,28.647,39.460,29.372,36.636,37.076,35.131,38.107,28.376,35.793,36.674,42.023,38.706,36.273,37.111,37.084,33.207,37.024,38.173,43.969,32.105,40.566,33.034,36.443,32.336,29.761,37.553,34.929,41.024,38.469,35.326,43.133,43.191,39.189,44.337,47.322,46.261,44.955,47.390,45.660,39.201,43.044,34.753,37.132,30.462,31.758,28.799,31.886,28.519,29.358,31.336,31.031,25.061,23.737,29.085,26.448,28.203,29.716,29.295,30.882,27.528,
342,5075.993,5219.526,4465.994,4538.060,3373.357,3769.183,3537.556,3072.388,3449.218,3249.182,3168.652,2947.864,2738.485,2552.503,2509.174,1929.015,1649.189,1304.589,1083.504,919.433,778.816,736.033,728.808,595.236,654.348,693.726,691.123,820.063,821.143,894.786,1003.789,983.462,1162.401,1236.397,1372.678,1447.038,1519.209,1619.899,1654.402,1644.545,1693.593,1612.698,1583.430,1499.022,1380.530,1224.785,1070.686,926.654,910.972,1345.651,2095.977,3191.022,3714.459,3554.604,2655.275,1654.588,779.840,377.262,236.000,218.890,263.988,218.906,204.556,200.021,273.435,1270.604,5785.705,15274.617,32865.860,88045.959,95889.600,72807.141,46632.918,28752.765,13040.125,1633.956,220.021,44.333,28.404,40.756,32.576,44.933,30.829,32.499,30.622,33.126,37.446,30.392,36.277,34.351,33.505,37.283,37.746,27.627,25.038,29.186,36.931,33.747,34.438,44.028,35.418,40.890,39.762,39.785,37.218,29.513,32.037,34.215,28.127,35.119,30.387,32.545,29.544,33.006,31.796,34.498,36.675,33.948,41.183,33.343,30.395,36.317,39.449,41.971,44.534,42.523,38.794,44.816,43.660,40.452,42.309,36.625,33.011,33.698,26.601,35.784,27.479,30.339,26.139,29.749,33.994,28.783,23.630,31.227,24.661,33.458,26.468,29.407,27.851,27.736,25.473,
344,5267.796,4812.248,4155.934,4292.890,3789.086,3545.198,3559.387,3703.759,3257.925,2899.386,3306.142,2696.601,2999.974,2602.808,2027.247,1681.963,1559.104,1105.784,1094.283,965.957,728.881,734.023,673.457,633.310,653.627,670.188,649.316,715.753,757.181,877.620,914.731,1007.159,1098.392,1222.677,1262.677,1362.611,1470.460,1470.771,1586.074,1623.260,1553.704,1584.355,1494.127,1455.124,1335.506,1190.852,1028.533,832.733,826.769,803.406,1237.161,2198.900,3042.658,3715.662,3296.615,2427.573,1351.003,648.073,327.426,239.382,210.838,190.692,205.241,194.750,190.390,258.099,1136.237,4473.932,14800.385,81800.420,122351.982,121331.019,102968.756,82171.074,42615.633,7184.251,1790.703,227.309,53.133,35.954,40.635,47.684,30.238,33.908,34.143,30.452,26.803,31.484,37.790,36.148,29.255,37.976,33.462,37.776,27.443,36.896,36.036,41.307,36.153,30.736,31.674,28.980,32.121,38.445,29.678,29.269,33.475,30.978,36.211,33.229,31.049,35.688,27.116,29.176,33.130,32.880,34.741,30.254,33.746,47.104,39.892,33.331,39.139,40.963,39.011,45.387,43.589,43.647,39.738,42.807,39.176,35.209,34.152,33.308,32.652,30.291,30.216,30.979,29.043,27.194,25.696,26.635,24.422,27.751,28.192,27.623,26.024,29.321,31.884,31.390,35.325,
346,5961.442,4879.388,3799.264,4273.687,4063.265,2994.115,3409.340,2989.561,3217.023,2935.468,3248.390,2657.150,2798.246,2451.111,1937.973,1718.760,1478.820,1077.328,1173.139,964.769,807.357,735.023,693.715,664.470,714.441,617.542,673.287,712.776,792.352,813.656,873.334,1010.587,1037.952,1169.697,1227.856,1331.258,1343.339,1430.970,1525.014,1507.111,1537.278,1460.768,1491.307,1428.252,1275.758,1100.374,1061.798,847.609,721.902,634.872,776.354,1366.095,2153.355,3129.297,3548.747,3095.284,2162.528,1148.117,568.378,341.446,220.868,188.769,198.045,191.676,185.643,183.889,240.369,872.506,4792.459,56017.033,118421.566,158375.735,167765.455,153045.046,80382.539,19061.461,7306.195,1848.925,380.585,52.150,43.950,36.654,34.786,27.037,27.348,26.642,30.811,25.889,29.561,32.790,31.802,32.268,30.379,41.163,40.590,30.983,35.741,31.837,39.237,35.021,33.995,24.415,34.172,37.245,35.521,33.112,34.430,33.144,34.604,35.111,33.530,36.004,30.391,35.084,30.824,28.875,36.053,36.953,32.780,36.905,33.134,35.996,40.679,38.783,37.858,41.439,45.710,42.955,42.136,45.384,37.879,34.045,33.888,33.511,32.931,27.277,31.661,29.909,30.469,26.568,27.183,23.439,27.003,26.306,25.049,29.167,23.524,28.504,31.074,28.166,39.569,
